v1,v2,category
spam,[Web발신]ifg@김성수고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@신익선고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,아빠 나 폰 박살나서 수리맡겼어. 이번호로 카톡추가하고 톡줘.,택배
spam,매일 **분씩ifg@간단하게ifg@*만 → **만 수령ifg@추석에도 가능ifg@ifg@https://t.ly/jVCrr,택배
spam,엄마 내핸폰 깨져 전화안돼ㅠ 할얘기있는데 이 번호로 카톡`추가하고 톡해줘,택배
spam,[Web발신]ifg@황의호고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,"[Web발신]ifg@휴대폰으로ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/QnLZj",택배
spam,(롯데택배)ifg@송장번호 **-**-*** 문제 확인ifg@배송지 수정 부탁 드립니다ifg@ifg@http://bit.ly/*PPlUoD,택배
spam,[Web발신]ifg@'이 방법'으로ifg@매일 **분씩ifg@간단하게ifg@*만 → **만 수령ifg@ifg@https://t.ly/*tySZ,택배
spam,[C.J대한통운]ifg@(송장번호*******)배송지가동일하지않아보관중입니다ifg@https://tinyurl.com/*n*b*c*c,택배
spam,아빠~난데 이번호로 카톡보내줘 내폰 고장나서 지금 수리중이야,택배
spam,"안녕하세요 윤슬누리평생학습마을입니다^^ ifg@ifg@내일 **일 건강요가 첫 수업입니다!!ifg@ifg@개인일정으로 결석 시 미리 문자 부,탁드립,니다,!! 원활한 수업을 위해 *분전 입장 부탁드립니다^^ifg@ifg@아울러 참가비 미입금 학습자분들께서는 꼭 입금 부탁드립니다!!ifg@ifg@●강좌명: 시니어 건강 요가ifg@●시간: 매주 월요일 **:**-**:** (*주 - *월**일 개강) ifg@●장소: 생활지원센터 지하*층 커뮤니티실ifg@●준비물 : 요가매트 개별준비ifg@●참가비: *,***원 (농협 ***-****-****-** 누리봄작은도서관/임주희), 수업자성함으로 참가비 입금ifg@ifg@●문의사항 : 누리봄 작은도서관 ***-***-**** ( 운영시간 오후: *시~*시 ) ifg@ifg@●카톡문의 : aerhan**ifg@(문의시간 오후 *시~*시 , *시 이후 익일 답변가능)",택배
spam,"엄마 나 폰떨어뜨려서 화면나갔어, 이연락처로카톡 친추하고톡해줘!",택배
spam,[Web발신]ifg@페보 고객센터: 원하시는 사이즈 말씀 주시면 배송 도와드리도록 하겠습니다ifg@https://chta.lk/Za*ukWys,택배
spam,[Web발신]ifg@이영수님 언씬입니다ifg@전상품 배송비 무료! 마지막날ifg@추석전 예쁜제품 겟 하세용ifg@bit.ly/*mPMjZ*,택배
spam,엄마 나핸드폰 화면 고장낫어 급히 할말이 잇는데 이번호 저장하고 카톡해줘,택배
spam,[국제발신]ifg@(롯데택배)ifg@송장번호 **-**-*** 오류확인ifg@배송지를 확인해주세요ifg@ifg@http://bit.ly/*rGJ*kH,택배
spam,아빠~ 내꺼폰 고장나 수리맡겼어...문자확인하는대로 이번호 카톡추가하고 톡해줘...,택배
spam,[Web발신]ifg@김대성님 언씬입니다ifg@전상품 배송비 무료! 마지막날ifg@추석전 예쁜제품 겟 하세용ifg@bit.ly/*mPMjZ*,택배
spam,[국제발신]ifg@(로젠택배)추석물량 증가로 배송이 지연되고있습니다.ifg@배송일정확인하세요 https://zrr.kr/bwPx,택배
spam,엄마 나지금 폰망가져서 임시번호로연락중이야 급하게 부탁할일있으니까 이번호로 카톡추가해줘,택배
spam,엄마 나 핸폰 떨어트려 화면 터치안돼.지금 전번을 저장해서 카톡해줘~,택배
spam,[Web발신]ifg@*오늘마감!!ifg@****두레생협♥추석선물세트ifg@-->택배사전예약**%할인ifg@https://e-catalog.me/ecoop/,택배
spam,[국외발신]ifg@클릭하여 무료 수령 **만ifg@브라우저에 링크 복사 열기ifg@https://wanxiaoqaz.com/,택배
spam,[Web발신]ifg@**세 택배기사 아버님도성공!ifg@남녀노소 억대년봉OKifg@**분으로 **년행복하세요ifg@확인▼ifg@iii.im/*n*J[FW],택배
spam,엄마 나 핸드폰 고장낫어ㅠ할말이 잇는데 이번호 저장하고 카톡해줘,택배
spam,[Web발신]ifg@김진의고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@이하영고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,"[국제발신]ifg@- 승인내역ifg@- 결제금액 ***,***원ifg@- 코드 ****ifg@- 배송 준비중입니다ifg@- 번호 *********",택배
spam,한진택배입니다 해외배송 glass Storage tank 받으셨는지 확인 부탁드립니다,택배
spam,"[Web발신]ifg@휴대폰으로ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/ktdpH",택배
spam,[Web발신]ifg@매일 **분씩ifg@간단하게ifg@*만 → **만 수령ifg@ifg@https://t.ly/uB*yH,택배
spam,[Web발신]ifg@한순덕고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@남기익고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,"[Web발신]ifg@매일 **분씩ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/*Oy*d",택배
spam,"[Web발신]ifg@매일 **분씩ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/hNjS*",택배
spam,[국제발신]ifg@(롯데택배)ifg@송장번호 **-**-*** ifg@배송오류ifg@배송지를 확인해주세요ifg@ifg@http://bit.ly/**qHCrn[FW],택배
spam,[Web발신]ifg@도담 새송이 오늘이 마지막 배송입니다.ifg@ifg@https://url.kr/h*jl*fifg@ifg@건강한 명절 보내세요.^^,택배
spam,[국외발신]ifg@[C.J대한통운]ifg@(송장번호*******)배송지가동일하지않아보관중입니다ifg@https://tinyurl.com/*p**cjkm,택배
spam,[Web발신]ifg@김명숙고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,"문의요망ifg@마감임박ifg@ifg@RACASlNOifg@abit.ly/zv**xmifg@ifg@*+*/*O+*ifg@O.* COMP시작!ifg@+올인,후기쿱 수령가능♥",택배
spam,[Web발신]ifg@띵동~!ifg@<**월 심플>과 <이달의 전함>이 배송되었습니다!ifg@https://bit.ly/***X**G,택배
spam,[CJ대한통운]ifg@ifg@통관번호 미일치로 인해 물품지연ifg@ifg@아래 주소로 문의바랍니다ifg@ifg@https://dokdo.in/wvV,택배
spam,"매일 **분씩ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/HZzE*",택배
spam,[Web발신]ifg@조호석고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@송원채고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@FW>ifg@매일 **분씩ifg@간단하게ifg@*만 → **만 수령ifg@ifg@https://t.ly/yupsd,택배
spam,[Web발신]ifg@드파운드: 혹시 상품들은 배송을 받으셨을까요?ifg@https://chta.lk/*D*FRCjy,택배
spam,[Web발신]ifg@정명숙고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,엄마 내폰 떨어뜨려서 화면 깨졌어.지금 번호를 카톡추가하고 톡해줘~,택배
spam,[Web발신]ifg@정인식고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[국외발신]ifg@농땡이강호 추가코드: Countdown* 가기:https://app.adjust.com/**ip*b*q 접속하면 충전권 수령!,택배
spam,[Web발신]ifg@노마드캠핑 ifg@추석배송공지ifg@ifg@http://qqc.kr/KNYFPCW,택배
spam,"[국외발신]ifg@(해외결제) 확인코드**** [KRW ***,***] 결제가 완료되었습니다. 배송관련 고객센터 bit.ly/**ruU*o",택배
spam,[Web발신]ifg@전보건고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@정우진고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,아빠~나 폰 고장났어~~이번호로 카톡 추가하고 문자나 톡보내줘 부탁있어,택배
spam,"[국제발신]ifg@전회원수령가능!ifg@※당일입금자한정ifg@ifg@한가위EVENT♥?ifg@ifg@다양한쿠폰ifg@게시판확인!ifg@ifg@RA CASlNOifg,@abit,.ly/o,daf*av",택배
spam,[Web발신]ifg@☞접수 http://ns*.kr/zvpBifg@발주:에프엠 **/** 꽃바구니 ** 빠른배송 충남 천안시 동남 -반하다,택배
spam,[Web발신]ifg@김정경고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@정정현고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,휴대폰썽지특가알림ifg@택배OKifg@ifg@플립* **~ifg@IP**P **~ifg@S** 차비**~ifg@ifg@카카오채널링크ifg@bit.ly/*EChsnR,택배
spam,[Web발신]ifg@이 방법으로ifg@매일 **분씩ifg@간단하게ifg@*만 → **만 수령ifg@ifg@https://t.ly/Vbog_[FW],택배
spam,[Web발신]ifg@☞접수 http://ns*.kr/qO*Jifg@발주:에프엠 **/** 꽃바구니 ** 빠른배송 충청남도 천안시 -반하다,택배
spam,"[Web발신]ifg@매일 **분씩ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/AqQkl",택배
spam,[국제발신]ifg@# 지정가상한제 수령 ifg@# 최강 이슈 업데이트 공유ifg@# 무료 pickifg@https://bit.ly/*ZVJ*BU,택배
spam,[Web발신]ifg@광고)ifg@♣*시까지ifg@~배송ifg@♣선물전품목**%ifg@~수산**%ifg@~한우**~**%할인ifg@ifg@http://martsale.kr/?Q=p*i,택배
spam,[Web발신]ifg@**세 택배기사 아버님도성공! ifg@남녀노소 억대년봉OK ifg@**분으로 **년행복하세요ifg@ifg@//vo.la/eYZes,택배
spam,[Web발신]ifg@김계수고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@최수상고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[국제발신]ifg@(롯데택배)ifg@송장번호 **-**-*** 문제확인ifg@배송지 정정 부탁드립니다ifg@ifg@http://bit.ly/*Qb*CIb[FW],택배
spam,[Web발신]ifg@최조희님 언씬입니다 :)ifg@오늘부터 전상품 배송비 *원-!ifg@추석전에 득템 하세용!ifg@bit.ly/*mPMjZ*,택배
spam,[Web발신]ifg@☞접수 http://ns*.kr/zvw*ifg@발주:에프엠 **/** 꽃바구니 ** 빠른배송 충청남도 천안시 -반하다,택배
spam,[국제발신]ifg@[C.J대한통운]ifg@(송장번호*******)배송지가동일하지않아보관중입니다ifg@https://tinyurl.com/*w**ujnb,택배
spam,추석 선물세트 배송지 불일치로 배송 대기 입니다.(장성 명품 한우)ifg@ https://buly.kr/jVnI*Y,택배
spam,[Web발신]ifg@김현윤고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@안경래고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,"<새콤달콤 서귀포 중문귤 판매합니다>ifg@ifg@시엄마가 저농약으로 농사짓습니다ifg@껍질에 흠집이나 찌그러진건 달팽이(여치?)랑 나,눠 먹,었다,고 여겨주세요ifg@주말동안 부지런히 따고ifg@다음주 출동예정입니다ifg@ifg@**kg : **,***원(택배비포함)ifg@농협 ***-**-****** 박도현ifg@문의 : ***-****-****ifg@(근무중이라 문자나 카톡 부탁드립니다)",택배
spam,[배스트리빙 배송안내]ifg@http://tms-admin.blsys.co.kr/trace/*************,택배
spam,[Web발신]ifg@강민주고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,농땡이강호 추가 코드: Thebest 가기:https://app.adjust.com/**ip*b*q 접속하면 충전권 수령!,택배
spam,"[Web발신]ifg@고객님 구매하신상품ifg@*/** 배송예정,ifg@주소재확인바람.ifg@http://x**.c*mn.top",택배
spam,[Web발신]ifg@황인순고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[국외발신]ifg@[C.J대한통운]ifg@ (송장번호*******) 물품보관중입니다. https://buly.kr/AlgwfrU,택배
spam,[CJ대한통운]ifg@ifg@통관번호 미표기로 인해 물품지연ifg@ifg@아래 주소로 문의바랍니다ifg@ifg@https://dokdo.in/g*I,택배
spam,"고객님 구매하신상품ifg@*/** 배송예정,ifg@주소재확인바람.ifg@http://x**.c*mn.top",택배
spam,"[Web발신]ifg@FW>ifg@매일 **분씩ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/N_qLI",택배
spam,[Web발신]ifg@김정근님 언씬입니다 :)ifg@오늘부터 전상품 배송비 *원-!ifg@추석전에 득템 하세용!ifg@bit.ly/*mPMjZ*,택배
spam,[국제발신]ifg@안녕하세요^^ 간단한 설문지 작성을 통해 무료 커피 쿠폰을 수령하세요~ 카톡 링크: https://reurl.cc/ZylVO*,택배
spam,[국제발신]ifg@(롯데택배)ifg@송장번호 **-**-*** 문제확인ifg@배송지 정정 부탁드립니다ifg@ifg@http://bit.ly/*Qb*CIb,택배
spam,"[Web발신]ifg@JPFG, 추석배송 금일 마감. **%세일 연휴 주문품 **월*일부 순차출고  https://bit.ly/*T*doEk",택배
spam,농땡이 강호 출시!  전속코드:GrandOpen 가기: bit.ly/**VPvU* 접속하면 백만원 충전권 무료수령!,택배
spam,"[국외발신]ifg@[icc]로켓배송♥?ifg@문앞에놓고갑니다.ifg@씬,규최.대**만♥?ifg@쳣/ㅊ**%무/한*o%ifg@ifg@bit.ly/s*iccom",택배
spam,[국제발신]ifg@(롯데택배)ifg@송장번호 **-**-*** 문제확인ifg@배송지 수정 부탁드립니다ifg@ifg@http://bit.ly/*MpRBEa[M*],택배
spam,농땡이 강호 출시! 추가코드: GrandOpen 가기: http://bit.ly/*PH*nUp 접속하면 백만원 충전권 수령!,택배
spam,"[Web발신]ifg@매일 **분씩ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/*Oy*d[M*]",택배
spam,"[Web발신]ifg@FWifg@매일 **분씩ifg@간단하게ifg@**,*** 에서ifg@***,*** 수령ifg@ifg@https://t.ly/*QkND",택배
spam,[국제발신]ifg@(롯데택배)ifg@송장번호 **-**-*** 문제 확인ifg@배송지 정정 부탁 드립니다ifg@ifg@http://bit.ly/*ZUZU*o,택배
spam,백신자고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@민원홍님 환영합니다.ifg@신청하신 카톡을 즉시 방문하세요.ifg@https://kakotalk.at/*wNU,택배
spam,[Web발신]ifg@양명진님 언씬입니다ifg@전상품 배송비 무료! 마지막날ifg@추석전 예쁜제품 겟 하세용ifg@bit.ly/*mPMjZ*,택배
spam,[국외발신]ifg@(롯데택배)ifg@송장번호 **-**-*** 문제 확인ifg@배송지 수정 부탁드립니다ifg@ifg@http://bit.ly/**QbQod,택배
spam,[Web발신]ifg@안재섭고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@'*'억배송완료ifg@다음 주인공은 ifg@바로 당신ifg@'***' 만으로ifg@단 *일만에?ifg@놀라운 이것ifg@▼ifg@ko.gl/xKwRo,택배
spam,"엄마 나핸폰 박살나 전화못해, 할말 있는데 이버.노에 카톡해서 연락줘~",택배
spam,"[국외발신]ifg@[CJ대한통운]ifg@ifg@통관번호 미표기로 인해 물품지연ifg@ifg@아래 주소로 문의바랍니다ifg@ifg@https://dokdo.in/**,R,,",택배
spam,[Web발신]ifg@[무인택배]ifg@무인택배함ifg@이용가입링크ifg@ifg@http://postok.me/?ms=*E*A*,택배
spam,(롯데택배)ifg@송장번호 **-**-*** 오류발생ifg@배송지 수정 부탁드립니다ifg@ifg@http://bit.ly/*MpRBEa,택배
spam,[Web발신]ifg@PROPER ENGLISH & BOOKS 문찬위님 어법 입문 BT상품이 배송 완료 되었습니다.,택배
spam,[Web발신]ifg@매일 **분씩ifg@간단하게ifg@*만 → **만 수령ifg@ifg@https://t.ly/KmNGj[M*],택배
spam,[Web발신]ifg@최성현고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@[무인택배]ifg@무인택배함ifg@이용가입링크ifg@ifg@http://postok.me/?ms=***C*,택배
spam,매일 **분씩ifg@간단하게ifg@*만 → **만 수령ifg@ifg@https://t.ly/wg*EN,택배
spam,[Web발신]ifg@이왕기고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@김희주고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[국외발신]ifg@추석 선물세트 배송지 불일치로 배송 대기 입니다.(장성 명품 한우) https://buly.kr/jVnI*Y,택배
spam,[Web발신]ifg@최병길고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[Web발신]ifg@윤동균고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,[국외발신]ifg@[C.J대한통운]ifg@(송장번호*******)배송지가동일하지않아보관중입니다ifg@https://tinyurl.com/*n*b*c*c,택배
spam,[Web발신]ifg@문지영 물류함 쉬는날이 없는 인간? 님ifg@VIP 카톡방 입장ifg@↘ifg@https://open-kakao.cam/asdq,택배
spam,[Web발신]ifg@손영식고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,엄마 내폰망가져 전화안됨ㅠ 이번호로 카톡추가하고 톡해줘~,택배
spam,[Web발신]ifg@L*TT*ifg@전문가 직접분석한ifg@프리미엄 조.합번호ifg@ifg@매주***% 공.짜수령ifg@ifg@아래클릭ifg@dokdo.in/*qu,택배
spam,[Web발신]ifg@김순옥고객님ifg@상품이 발송될 예정입니다ifg@배송조회 ☞ http://salewiz.co.kr/infobell_idx.html,택배
spam,엄마 내전화 먹통되여 터치안됨ㅜ현재 전화번호를 카톡추가해서 톡줘~,택배
spam,[Web발신]ifg@배송/픽업예약ifg@모두가능!ifg@아래링크에서ifg@오늘날짜를 클릭하세요^^ifg@https://linktr.ee/sarangchan,택배
