v1,v2,category
spam,엄마 나 지금 핸드폰 고장나서 서비스센터왔어ifg@지금 맡기고 임시번호 신청했는데 보는대로 답장좀 줘,지인
spam,엄마 나 핸드폰 고장났어..ifg@지금 수리맡기고 임시번호 신청한걸로 문자하는데 보는대로 답장좀 줘,지인
spam,아빠 난데 폰 내꺼박살났어ㅠㅠ메세지 들어갔어?,지인
spam,엄마 나폰 망가졌어 메세지보면 여기로 답좀줘,지인
spam,아빠나지금 폰고장나서 인터넷문자어플로 문자보내고 있는거야 이번호 저장하고 답장해줘,지인
spam,"아빠 나아~ 폰 고장나서 통화가 안돼, 문자보면 여기로 답줘..",지인
spam,엄마 내 폰 망가져서 통화 안되니깐 문짜 보면 여기로 답해줘 . 부탁이 있어 그래 ....,지인
spam,엄마 나 폰 떨어뜨려서 A/S맡기고 임시폰 쓰고 있어 메세지 확인하면 답줘.,지인
spam,아빠 나 폰고장나서 당분간 이번호 사용 중이야... 통화할수 없으니까 문자 확인되면 답장줘~,지인
spam,아빠 나폰 액정깨져서 수리맡기고 임시 이번호 사용중이야 확인하면 문자줘,지인
spam,아빠  나휴대폰 계단에 떨어뜨려서   A/S 맡기고  통화안됌  메세지 확인하면 여기로 묹자해줘!!..,지인
spam,엄마 나폰 망가졌어 메세지보면 여기로 답변좀줘,지인
spam,엄마 나 폰액정나가서 센터맡겼어 통화안되니까 이번호로 문자줘,지인
spam,"[Web발신]ifg@삼가 고인의 명복을 빕니다.ifg@ifg@이화연 상주님ifg@밀양농협장례식장입니다.ifg@ifg@지인분들에게 보낼 수 있는ifg@,모바일,부고,장을 보내드리오니.ifg@부고내용 확인 후 카카오톡 또는ifg@문자로 보내시면 됩니다.ifg@ifg@부고장 수정이 필요하신 경우ifg@밀양농협장례식장 사무실로ifg@문의해 주시기 바랍니다.ifg@문의전화 : ***-***-****ifg@ifg@부고장 확인ifg@http://choomobugo.com/******?seq=*******",지인
spam,아빠 나 폰  떨어뜨려서  쎈터에 수리맡기고 온라인임시번호로 문자하는거야  확인하면  문자줘~~~,지인
spam,"아빠 난데 지금 폰 고장났어, 부탁이 있어 그러는데 문자확인하면 여기로 답장줘",지인
spam,아빠 난데 내 고장나서 ..수리맡기고 임시폰 받았는데 통화가 안되고 문자만 가능해.. 확인하면 답장줘,지인
spam,엄마 나 폰 떨어뜨려서 터치가 안돼서 센터에 맡겼는데 큰 문제는 아니라고해 문자보면 여기로 답해줘,지인
spam,엄마 나핸드폰 화면 고장낫어 할얘기 잇는데 이번호 저장하고 카톡해줘,지인
spam,엄`마ㅠ 내폰 수리맡겨서 현재번호로 카톡 추가하고 톡줘,지인
spam,아빠  나 폰 통화하다 떨어뜨려서 a/s 맡기고 임시폰 쓰고있어요 메시지확인하면 답줘요,지인
spam,엄마 나폰 망가짐 폰 꺼져있어.지금 이번호 카`톡추가하고 톡해줘요,지인
spam,아빠 내폰 수리 맡겨서 통화가 안돼 이번호 저장하고 답장 해줘 ~,지인
spam,아빠 나지금폰고장나서 잠깐이번호 쓰고 있어 전화안되니까 이번호 저장하고 문자로 답장해줘,지인
spam,엄마 내폰 화면 깨져서 전원 꺼져있어..할말 있어서 *********** 이번호 추가해서 카톡해줘,지인
spam,아빠 나 폰 액정때문에 A/S 맡겨놓고 임시폰 쓰고 있어요 문자확인하면 답장해줘요,지인
spam,전화기 통화하다가 떨어뜨렷어 !통화안돼  그래 엄마한테 부탁하나해도될까 ?..,지인
spam,아빠~~ 내폰 고장나서 수리맡겻어~통화는안되니까  여기로 문자줘~,지인
spam,아빠  내 폰 망가져서 통화 안되니깐 문짜 보면 여기로 답해줘 . 부탁이 있어 그래 ....,지인
spam,엄마~나지금 폰먹통돼서 그래 이번호로 카톡 추가하고 톡줘,지인
spam,"아빠 나야  폰액정망가졋어..임시폰받은거로 아빠한테문자하는거야 확인하면 여기로답장해줘.. 임시폰이라 통화가 안돼 문자로 답장줘,아빠,~,",지인
spam,엄마 지금 시간 돼면 여기로 답줘~ 나 폰 먹통돼서 수리맡겼어,지인
spam,아빠 핸드폰 떨어뜨려서 AS센터에 맡겼어 임시폰으로 문자하는거야 번호저장하고 답줘,지인
spam,아빠 나 폰 망가졌어 메세지보면 여기로 답변줘,지인
spam,아빠-!!나지금 폰박살나서 그래 이번호로 카톡 추가하고 톡줘,지인
spam,아빠 나아~폰 고장나서 통화가 안돼...전에사용하던 번호통화 안되니 문자보면 여기로 답줘~,지인
spam,"엄마,내폰 고장나서 아무것도 안돼 이번호 저장하고 카톡해줘 할말있어.",지인
spam,엄마 나 휴대폰 액정깨졌어 센터에 맡겼어 문자보면 답해줘,지인
spam,엄마 내폰 먹통되어 통화못해ㅜ현재 이거로 카톡추가해서 톡줘~,지인
spam,엄마 시간 돼면 여기로 답줘~나 폰 먹 통 돼서 수리맡기고 임시폰으로 문자하는거야,지인
spam,아빠 나 폰 떨어뜨렷는데 터치가 안돼서 서비스 맡겻어 큰문제는 아니래 문자보면 여기로 답해줘,지인
spam,아빠 나 폰 통화하다 떨어뜨려 센타맡겨놓고 센타폰쓰고있어요 메시지보시면 여기로답줘요~,지인
spam,[Web발신]ifg@아빠 나 폰수리맡겨서 통화안되니깐 *********** 이번호로카톡추가하고 톡줘.급히 부탁할거있어.,지인
spam,엄마 나폰화면 고장낫어 할말이 있어 그런데 이번호 저장하고 카톡해줘,지인
spam,아빠 나 폰 앞면 깨져서 폰빌렸어 문자 남겨줘,지인
spam,엄마 나폰 액정깨서 지금수리중이야 문자보면 여기로 문자줘,지인
spam,엄마 ~~지금바뻐?폰 고장나서 통화가 안돼~문자확인하면 여기로 문자줘~,지인
spam,엄마 나 휴대폰떨어뜨렷는데 터치가 안돼서 서비스 맡겻는데 큰문제는 아니래 문자보면 여기로 답해줘,지인
spam,아빠  나 휴대폰  망가져서  통화 안돼  메시지 확인하면 이번호에  대답해줘..,지인
spam,엄마.나 폰 망가져서 수리 보냈어 이번호저장하고 카톡친추하고 톡보내줘.부탁할거있어.,지인
spam,아빠 나 폰 망가졌어 확인하면 메세지해줘,지인
spam,아빠 나 폰고장나 대리점에 맡기고 임시폰으로 연락하는데 이번호에 문자해줘.,지인
spam,아빠 나 지금 폰 고장나서  임시로번호 신청해서 문자하는데 보면 답줘~,지인
spam,아빠 나 폰 고장났어 쎈터에 수리맡기고 온라인임시번호로 문자하는건데 확인하면 문자줘...,지인
spam,엄마 나 폰 고장이라 수리 맡겼어..부탁할거 있는데 문자 확인되면 답줘,지인
spam,엄마 나 딸이야 ... 전화하다 핸드폰 떨어뜨렸어 엄마 바빠 ?부탁할거 있어,지인
spam,아빠. 내거 폰이 고장나서 수리센터에 맡겼어. 전화통화는 안돼서 그러는데. 문자보면 여기로 답해줘.,지인
spam,엄마~나 핸드폰 액정이 깨져서 A/S센터에 수리맡기고 임시폰으로 문자했어~통화는 안되니깐 문자로 답장줘~,지인
spam,엄마 바뻐? 나폰 수리중  지금온라인으로 문·자하고 있는데 확인하면 이번호로 답해줘~,지인
spam,아빠 나 핸폰 고장낫어 이 번호로 문자 해줘~,지인
spam,FWifg@엄마 나야 지금번호 저장하고 문자줘. 나폰 깨져서 센터보냈어..,지인
spam,엄마 나 폰 수리맡기고 임시번호 받았어 메시지 보면 여기로 답줘,지인
spam,아빠 내폰이 고장나서 수리맡기고 통화는 안되니 이번호로 문자줘,지인
spam,아빠 나야 나지금폰고장나서 인터넷문자어플로문자보내고 있어 이번호 저장하고 답장해줘,지인
spam,아빠 나 폰고장나 서비스에 맡겼는데 통화가안돼 문자받으면 여기로 답장보내줘요..!~,지인
spam,엄마 내폰 깨져서 수리맡겼는데 이번호로 카톡추가해서 톡줘~,지인
spam,엄마 나폰 액정깨져서수리하고잇어. 문자보면 여기로문자해줘,지인
spam,엄마 나 폰 떨어뜨려서 터치가 안돼서 센터에 맡겼어 큰 문제는 아니라고해 문자보면 여기로 답해줘,지인
spam,"엄마,내꺼폰먹통대 통화가 안대.이번호 카톡 추가하고 톡해줘.",지인
spam,엄`마ㅠ 나 폰 수리맡겨서 현재폰번로 카`톡 추가하고 톡줘,지인
spam,아빠 나야 핸드폰수리맡기고 임시번호신청했어 문자확인되면 답줘,지인
spam,엄마 나 폰 고장나서 서비스에 맡겼는데 통화는안되고 문자보면 여기로 답해줘,지인
spam,아빠 나 폰떨어뜨려서 센터맡겼어 이번호는 임시핸드폰인데 문자들어갔어?,지인
spam,엄마 나핸폰 망가졌어ㅠ A/S서비스 보냈어.지금 이번호 카톡`추가하고 톡해줘,지인
spam,엄마 나폰 수리중 ..통화안되니깐 확인하면 이번호로 메세지답해줘~,지인
spam,아빠 나 휴대폰 고장났어 지금 임시용번호를 사용하고있는데 확인하면 여기로 답줘요,지인
spam,엄마 내 핸폰 깨져서 전원 꺼져있어.할말 있는데 이번호에 카톡해줘,지인
spam,엄마. 내거 폰이 고장나서 수리센터에 맡겨놨어.  전화통화 안되니가. 문자보면 여기로 답해줘.,지인
spam,아빠 나 폰고장나서 전에번호사용안되니까 메시지 확인하면 이번호로 답해줘,지인
spam,아빠 나 폰 통화하다가 떨어트렸는데 액정이 고장나서 수리센터맡기고  임시폰으로 문자하는거야 확인하면 문자줘~,지인
spam,엄마~ 지금 여기로 답줘 ~ 폰 깨져서  수리 맡겼어,지인
spam,아빠.내폰 수리맡겼어.통화안돼. 확인하면 답줘,지인
spam,엄마 내전화 업데이트 잘못해서 망가졌어ㅜ할말잇는데 이거로 카톡추가하고 톡줘~,지인
spam,엄마~!내핸드폰 전원도 안켜져서 수리보냈어 이전화번호 카톡 추가하고 톡보내줘~!,지인
spam,엄마 나지금 폰망가져서 임시번호로연락중이야 급하게 부탁할일있으니까  답장줘~~,지인
spam,아빠!내폰 깨져서 그래 이전화번호로 카카오톡 추가해서 톡보내줘~~!,지인
spam,아빠 나 폰 고장나서 서비스에 맡겼는데 통화는안되고 문자보면 여기로 답해줘,지인
spam,[Web발신]ifg@서진도윤아빠/화성님ifg@톡방 운영정책위반으로ifg@새로운방으로 이동 ↓ifg@https://gost.at/tm,지인
spam,아빠 나 폰수리맡겨서 전에번호 통화안돼니까 메시지확인하면 ㅇㅣ번호로 답해줘,지인
spam,엄`마~나 폰 수리점 맡겨서 현재폰번로 카톡` 추가하고 톡줘ㅠ,지인
spam,엄마 나 휴대폰 떨어뜨려서 터치가 안돼서 센터에 맡겼는데 큰 문제는 아니라고해 문자보면 여기로 답해줘...,지인
spam,아빠 나 폰떨어트뜨려서 A/S맡기고 임시폰 쓰고 있어 메세지 확인하면 답줘.,지인
spam,엄마 폰 수리될때까지 이번호로 연락해 엄마 지금 바빠?,지인
spam,아빠 나폰고장나서 전에사용번*호 지금안돼니까 메시지확인하면 이번*호로 회답줘,지인
spam,엄마 나폰 고장났어ㅜ 확인하면 여기에 문자줘,지인
spam,아빠 나 폰 망가져서 통화가 안되니깐 메시지 보면 여기로 답해줘요~ 부탁할꺼있어요~~,지인
spam,"엄마 나 폰떨어뜨려서 화면나갔어, ***-****-****이번호로카톡 친추하고톡해줘!",지인
spam,엄마 내 핸폰 깨져서 전원꺼져있어.할말있는데 이번호로 카톡해줘~,지인
spam,아빠 나 폰이 고장나서 당분간 이번호 사용중이야 통화 안되니까 문자 확인 되면 답장줘~,지인
spam,엄마 나 폰 고장나서 지금 임시번호 신청해서 문자하는데 보면 답줘~,지인
spam,엄.마 지금 바빠? 나 .폰. 고.장.나서 그러는데 지.금 여.기로 답.장.줘.,지인
spam,엄마 나 전화기 떨어뜨려 A/ S 맡기고 통화안됨~임시 메시지폰 등록해 묹자하고있어~ 메세지 들어갔어?,지인
spam,엄마 나폰 수리중에 있어.확인못하니깐 여기로 문자줘~,지인
spam,아빠  나 폰 고장낫어 이 번호로 문자줘~,지인
spam,아빠 나야~핸드폰 고장나서 전화가 안돼~이번호로 카톡추가하고 톡아니면 문자 답줘~부탁 있어,지인
spam,"[국제발신]ifg@휴대폰소액결제 ifg@정보이용료 (apple)ifg@***,***원 ifg@구매일시 **/**/**ifg@기타문의사항ifg@**-****-****[M*]",지인
spam,아빠 나폰 고장나서 수리맡겻어 전화안되니깐  ...메시지 확인하면 이번호로 회답해줘,지인
spam,"엄마.나 폰이고장났어,이번호로 카톡친추하고 톡줘~",지인
spam,엄마 내전화 깨져서 전원꺼져있어.할말있는데 이번호를 추가하고 카톡해줘~,지인
spam,엄마 지금 시간되면 이 번호로 답장 줘  폰 고장나서 수 리 맡겼어,지인
spam,"아빠 나 지금 폰 고장났어, 부탁이 있는데 문자 확인되면 여기로 답장줘.",지인
spam,아빠!!내핸드폰 박살나서 그러는데 이전화번호로 카카오톡 추가해서 톡줘~!,지인
spam,엄마 내 전화 화면 깨져서 터치 안대.지금 번호에 카톡해줘~할말 있어,지인
spam,엄마  나폰 떨어뜨려 화면터치못해~지금버호로 카톡추가해서 톡줘~,지인
spam,아빠 난데 내 폰고장나서 ..수리맡기고 임시폰 받았는데 통화가 안되고 문자만 가능해.. 확인하면 답장줘,지인
spam,엄마 나야~폰 고장나서 통화 안대...전에사용하던 번호통화 안되니 문자보면 여기로 답줘~,지인
spam,아빠 나 폰 고장이라 수리 맡겼어.임시번호로 문자한건데 확인되면 답줘,지인
spam,"엄마,내 폰 박살나서, 지금번호 저장하고 카톡줘 할얘기있어.",지인
spam,엄마 내핸폰화면 망가졌어 A/S에 보냈어. 이번호 카톡`추가해서 톡해줘,지인
spam,아빠 나폰먹통됬어 확인하면 여기로 문자해줘,지인
spam,엄마 나 폰고장나서 지금 임시번호로 문자하는거라 문자들어갔어?,지인
spam,아빠 나 폰 고장나서 서비스에 맡겼는데 통화가 안되니까  문자확인하면 여기로 답해줘~,지인
spam,아빠 나 폰 고장나서 폰 수리센터에맡겼어 문자확인하면  여기로 답장줘 ㅠ,지인
spam,엄마 나핸폰화면 깨져서ㅠ A/S서비스 보냈어.지금 이번호 카톡`추가하고 톡해줘,지인
spam,아빠 나 폰 망가졌어 확인되면 여기로 문자좀줘,지인
spam,아빠나기존폰고장나서잠깐이번호쓰고있어전화는안되니까이번호저장하고답장해줘,지인
spam,엄마 나 민경이야 ~~ 내폰 수리맡겨 부탁할거 있어,지인
spam,엄마 내 핸폰 깨져서 전원 켜지지않아.지금 *********** 저장해서 카톡추가하고 톡해줘~,지인
spam,아빠 바빠? 나폰 수리맡겼어   문·자확인하는대로 이번호로 답줘~,지인
spam,아빠!!내폰 화면 박살나서 그래 이전화번호로 카카오톡 추가해서 톡보내줘~!,지인
spam,아빠 나 폰 센터에수리맡기고 임시핸드폰으로 문자하는건데 들어갔어?,지인
spam,엄마 내폰화면 고장낫어 현재이번호 연락처에 저장하고 카톡보내줘,지인
spam,아빠. 내꺼 폰이 고장나서 수리센터에 맡겨놨어. 전화통화는 안되니가. 문자보면 여기로 답해줘.,지인
spam,아빠 나 폰 먹통됐어..잠시 이번호 사용중인데.. 확인하면 문자줘~,지인
spam,아빠 나 폰수리맡겼어 메세지 보면 여기로 답줘,지인
spam,엄`마.내폰 수리점 맡겻어ㅠ. 현재폰번로 카`톡추가해서 톡줘,지인
spam,아.빠 바빠? 나 휴대폰 고장나서 전화가 안돼~이번호로 답줘~~,지인
spam,엄마~내핸드폰 화면이 깨져서 수리보냈어. 부탁할거있어서 그러는데 이번호 카톡 추가해서 답장줘~,지인
spam,아빠 나 핸드폰 고장나서 서비스센테에 맡겼는데 통화는안되고 문자보면 여기로 답장해줘...[FW],지인
spam,아빠 나 휴대폰 고장나서 서비스센터에 맡겼는데 큰문제는 아니라고해 문자보면 여기로 답해줘,지인
spam,"엄마,내꺼폰 액정꺠져통화가 안대.이번호 카톡 추가하고 톡해줘.",지인
spam,엄마 나 폰 앞면 깨져서 폰빌렸어 확인하면 답장줘,지인
spam,아빠  나 폰고장나서 a/s맡기고 임시폰 쓰고있어요 메세지보면 답줘요,지인
spam,엄마~ 안바쁘면 지금번노 저장하고 카톡줘... 나 핸드폰 고장낫어ㅠㅠ,지인
spam,"아빠  나 핸드폰 고장나서 쎈터에 수리맡기고 임시로 받은폰으로 문자하는거야..통화는안되고 문자만가능해... 확인하면 여기로 답장,줘,,",지인
spam,엄마 나 폰고장나서 당분간 이번호 사용 중이야... 통화할수 없으니까 문자 확인되면 답장해줘~,지인
spam,아빠 나 혜지 폰 떨어뜨려서 수리 맡기고 온라인으로 메세지 보내는데. 이번호에 답장줘~,지인
spam,FWifg@엄마 나지금 폰망가져서 임시번호로연락중이야 급하게 부탁할일있는데 확인하면 연락줘,지인
spam,아빠.내폰 망가져서 수리맡겼어.통화안돼. 확인하면 답줘,지인
spam,아빠 나 핸드폰 고장나서 임시로 보내는데 번호 저장하고 여기서 답줘~,지인
spam,엄마 ~ 나 번호 변경햇어. 폰 고장이라 a / s맡겼어.. 지금 문자만 가능해~수신하면 이번호 저장하고 여기로 문자줘요~ifg@,지인
spam,엄마 내폰 화면 망가져 터치안됨ㅜ 이번호를 카톡추가하고 톡으로 연락줘.,지인
spam,아빠 나 폰고장나서 당분간 이번호 사용 중이야... 통화할수 없으니까 문자 확인되면 연락해줘~,지인
spam,아빠 나폰 수리중 ..통화안되니깐 확인하면 이번호로 메세지답해줘~,지인
spam,폰 수리맡겨서 문자인증 확인이안돼서 엄마명의로 신청해도돼?,지인
spam,"엄마 나 폰떨어뜨려서 화면나갔어, 이연락처로카톡 추가하고톡해줘!",지인
spam,아빠 나 폰 통화하가다 떨어뜨려 액정이나갓어요 이번호 잠간 쓰고있어요   확인하면 답줘요 ~,지인
spam,아빠 난데 답줘!!폰수리맡겼어ㅠㅠ,지인
spam,아빠 나 폰 떨어뜨렸는데 터치가 안돼서 센터에 맡겼어 큰 문제는 아니라고해 문자보면 여기로 답해줘...,지인
spam,아빠~!나지금 폰먹통돼서 그래 이번호로 카톡 추가하고 톡해줘,지인
spam,아빠 나 폰고장나 센타맡겨놓고 임대폰쓰고있어요 메시지보시면 여기로답줘요~,지인
spam,엄마  나 폰 통화하다가 떨어뜨려서 a/s 맡기고 임시폰 쓰고있어 메시지확인하면 답줘~~~,지인
spam,아빠 나 폰먹통됬어 잠시 임시용번호를 사용하고있는데 확인하면 여기로 톡줘,지인
spam,아빠 나 폰 고장나서 수리센터에맡겼어  확인되면 답장줘 ~,지인
spam,"엄마 이번호 답줘, 나폰 고장났어",지인
spam,엄마 내핸폰이 고장낫어 부탁이 잇는데 지금이번호 저장하고 카톡보내줘,지인
spam,엄마 연락줘 폰이고장나서 수리맡겼어~,지인
spam,엄마 나 핸드폰 고장났어ifg@지금 서비스맡기고 임시번호 신청한건도 보면 빨리 답장좀 줘,지인
spam,엄마.. 나 지금 폰 액정이 깨졌어.문자 보면 여기로 답줘~,지인
spam,엄마~ 내폰 고장나서  수리 맡겻어...통화가 안되니까 확인되면 답장줘~,지인
spam,엄마 내폰 화면이 박살났어 얘기할거있는데 이번호 저장하고 카톡해줘,지인
spam,아빠 나 폰 통화하가다 떨어뜨려 액정이나갓어요 이번호 잠간 쓰고있어요 부탁할게 있는데 답변줘요 ~,지인
spam,엄마 나폰 고장나서 A/S에 맡겼어 문자보면 여기로 답해줘 이번호 임시용이야,지인
spam,엄마ㅠ 나 폰 수리맡겻어 현재폰번호로 카톡 추가하고 톡줘,지인
spam,폰 액정보험 가입할려고 하는데 폰인증 안돼서 엄마 꺼로 인증해도돼?,지인
spam,엄마~!나지금 폰먹통돼서 그래 이번호로 카톡 추가하고 톡해줘,지인
spam,아빠 전화기 고장나서 수리중 전화안되니깐 .. 문자보면 이번호로 문자해줘 ~,지인
spam,엄마 나 폰 땅에 떨어뜨려 화면 깨쪘어..이 번호로 카톡추가하고 톡해줘,지인
spam,아빠 나 폰 화면 깨져서 폰 빌렸어 확인하면 답장줘,지인
spam,엄마 나 폰 수리맡기고 임시번호 받았어 메시지 확인하면 여기로 답줘,지인
spam,아빠 나 폰 액정이 망가져서 수리 맡기고 임시로 폰 받았는데 통화가 안돼. 문자 확인되면 답장줘~,지인
spam,아빠 나 폰 고장나서 서비스 맡겼는데 통화는안되고 문자보면 여기로 답해줘...,지인
spam,아빠 나 폰 고장나 서비스에 맡겼는데 통화가 안되니까  문자확인하면 여기로 답해줘~,지인
spam,아빠 나아~폰 고장나서 통화 안대..전에사용하던 번호통화 안되니 문자보면 여기답줘~,지인
spam,아빠 폰고장나서 수리맡기고 임시쓰는폰 만들어서 문자하고있어 문자확인하면 답줘,지인
spam,아빠 나 핸드폰 수리 맡겻어.통화가안돼 확인하면 이번호로 답장해줘,지인
spam,엄마 난데 나폰 액정 깨졋엉 ~ 문자 확인하면 문자줘~,지인
spam,아빠 나 휴대폰 고장나서 센터에 맡겼는데 통화는 안되고 문자확인되면 여기로 답장줘,지인
spam,아빠 나 폰 망가졌어 방금 수리맡기고 지금 임시폰 받아서 문자했어~ 문자보면 답장해줘,지인
