v1,v2,category
spam,__   ´ë  ê³____ µí_ __  ë©__ì§ ___©´ ´ë_¸ì_  µí_ì¤..,ì§
spam,__   ¨ì_¨ë___ °ì_ê° __ __¤ì_ ë§¡ê²¼__  ë¬¸ì_ __¼ê_ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤,ì§
spam,"__ ´êº¼ ¸ë_ ê³__ _¦¬ë§¡ê²¼,´ë_ ì¹´í_ì¶___ ¡í_ì¤,ë¶__ê± __...",ì§
spam,__..  ¡ì_ ë§_¸ì_ _¦¬ ë§¡ê¸°ê³ __ë¦¿ì_ë¡ ë¬¸ì___ µí_ê° __..ë¬¸ì_ ___©´ µì_ì¤~,ì§
spam,__  __  ê³____ __©ë_ ë¬¸ì_ë³´ë___ ë¬¸ì____©´ ¬ê¸°ë¡ µì_ì¤~,ì§
spam,__ ´ì___ë© ë¨¹í___ °ì___ ´ë_¸ë ì¹´í_ì¶___ ¡ì_ë¡ °ë_ì¤~,ì§
spam,__   _¦¬ ë§¡ê²». ___©´ ¬ê¸°ë¡ ë¬¸ì_´ì_,ì§
spam,__  ì§ê¸ ¸ë_ ê³____ __¤ì_°ì__fg@ì§ê¸ ë§¡ê¸°ê³ __ë²__ _²­__ ë³´ë_ë¡ µì_ì¢ ì¤,ì§
spam,__  ¸ë_ ê³__¬ì_..ifg@ì§ê¸ _¦¬ë§¡ê¸°ê³ __ë²__ _²­_±¸ë¡ ë¬¸ì___ ë³´ë_ë¡ µì_ì¢ ì¤,ì§
spam,__ __  ´êº¼ë°__¬ì___ë©__ì§ ¤ì_ê°__?,ì§
spam,__ __ ë§_ì¡__ ë©__ì§ë³´ë©´ ¬ê¸°ë¡ µìì¤,ì§
spam,___ê¸ °ê_¥ë_ ¸í_·ë¬¸____ ë¬¸ì_ë³´ë_ê³ __ê±°ì_ ´ë_ ¥í_ê³ µì_´ì_,ì§
spam,"__ __~  ê³____ µí_ê° __, ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µì_..",ì§
spam,__   ë§_¸ì_ µí_ ____ ë¬¸ì_ ë³´ë©´ ¬ê¸°ë¡ µí_ì¤ . ë¶__ __ ê·¸ë_ ....,ì§
spam,__   ¨ì_¨ë_ A/Së§¡ê¸°ê³ __ °ê_ __ ë©__ì§ ___©´ µì_.,ì§
spam,__  °ê_¥ë_ ¹ë_ê° ´ë_ ¬ì_ ì¤__... µí___ ____ ë¬¸ì_ ___©´ µì_ì¤~,ì§
spam,__ __ ¡ì_ê¹¨ì_ _¦¬ë§¡ê¸°ê³ __ ´ë_ ¬ì_ì¤__ ___©´ ë¬¸ì_ì¤,ì§
spam,__  __ ê³__ ¨ì_¨ë_   A/S ë§¡ê¸°ê³  µí___  ë©__ì§ ___©´ ¬ê¸°ë¡ ë¬¹ì_´ì_!!..,ì§
spam,__ __ ë§_ì¡__ ë©__ì§ë³´ë©´ ¬ê¸°ë¡ µëì¢ì¤,ì§
spam,__  °ì___ê° ¼í_ë§¡ê²¼ µí_____ ´ë_¸ë_ ë¬¸ì_ì¤,ì§
spam,"[Webë°__]ifg@¼ê ê³__ ëª_³µ ë¹__.ifg@ifg@´í_ _£¼_fg@ë°____ë¡____.ifg@ifg@ì§¸ë_¤ì_ê² ë³´ë_  __ifg@,ëª¨ë_,ë¶ê³,¥ì_ ë³´ë__¦¬¤ë_.ifg@ë¶ê³__ __  ì¹´ì¹´¤í_ __ifg@ë¬¸ì_ë¡ ë³´ë__©´ ©ë_.ifg@ifg@ë¶ê³__ __ ____ ê²½ì_ifg@ë°____ë¡__ ¬ë¬´¤ë_ifg@ë¬¸ì_ ì£¼ì_ê¸ ë°____.ifg@ë¬¸ì___ : ***-***-****ifg@ifg@ë¶ê³__ __ifg@http://choomobugo.com/******?seq=*******",ì§
spam,__    ¨ì_¨ë_  __ _¦¬ë§¡ê¸°ê³ ¨ë_¸ì___¸ë_ ë¬¸ì___ê±°ì_  ___©´  ë¬¸ì_ì¤~~~,ì§
spam,"__ __ ì§ê¸  ê³__¬ì_, ë¶__ __ ê·¸ë___ ë¬¸ì____©´ ¬ê¸°ë¡ µì_ì¤",ì§
spam,__ __  ê³____ .._¦¬ë§¡ê¸°ê³ __ ë°____ µí_ê° __ê³ ë¬¸ì_ë§ ê°¥í_.. ___©´ µì_ì¤,ì§
spam,__   ¨ì_¨ë_ °ì_ê° __ ¼í_ ë§¡ê²¼__  ë¬¸ì_ __¼ê_ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤,ì§
spam,__ ____ _©´ ê³__«ì_ __ê¸ __ ´ë_ ¥í_ê³ ì¹´í_´ì_,ì§
spam,`ë§__ ´í_ _¦¬ë§¡ê²¨ __ë²__ë¡ ì¹´í_ ì¶___ ¡ì_,ì§
spam,__    µí___ ¨ì_¨ë_ a/s ë§¡ê¸°ê³ __ °ê___ ë©__ì§___©´ µì_,ì§
spam,__ __ ë§_ì§  êº¼ì___.ì§ê¸ ´ë_ ì¹`¡ì_ê°__ ¡í_ì¤__,ì§
spam,__ ´í_ _¦¬ ë§¡ê²¨ µí_ê° __ ´ë_ ¥í_ê³ µì_ ´ì_ ~,ì§
spam,__ _ê¸__ê³____ __´ë_ °ê_ __ ______ ´ë_ ¥í_ê³ ë¬¸ì_ë¡ µì_´ì_,ì§
spam,__ ´í_ _©´ ê¹¨ì_ __ êº¼ì___..__ __ *********** ´ë_ ì¶_´ì_ ì¹´í_´ì_,ì§
spam,__   ¡ì__¬¸ A/S ë§¡ê²¨__ __ °ê_ __ ë¬¸ì____©´ µì_´ì_,ì§
spam,__ê¸ µí___ê° ¨ì_¨ë_ !µí___  ê·¸ë_ ____ ë¶______ê¹ ?..,ì§
spam,__~~ ´í_ ê³____ _¦¬ë§¡ê²»~µí_____ê¹  ¬ê¸°ë¡ ë¬¸ì_ì¤~,ì§
spam,__    ë§_¸ì_ µí_ ____ ë¬¸ì_ ë³´ë©´ ¬ê¸°ë¡ µí_ì¤ . ë¶__ __ ê·¸ë_ ....,ì§
spam,__~_ê¸ °ë¨¹µë_ ê·¸ë_ ´ë_¸ë_ ì¹´í_ ì¶___ ¡ì_,ì§
spam,"__ __  °ì___ê°ì¡__..__°ë_ê±°ë_ ____ë¬¸ì___ê±°ì_ ___©´ ¬ê¸°ë¡__¥í_ì¤.. __°ì_ µí_ê° __ ë¬¸ì_ë¡ µì_ì¤,__,~,",ì§
spam,__ ì§ê¸ __ ¼ë©´ ¬ê¸°ë¡ µì_~   ë¨¹í_¼ì_ _¦¬ë§¡ê²¼,ì§
spam,__ ¸ë_ ¨ì_¨ë_ AS¼í_ ë§¡ê²¼ __°ì_ë¡ ë¬¸ì___ê±°ì_ ë²__¥í_ê³ µì_,ì§
spam,__   ë§_ì¡__ ë©__ì§ë³´ë©´ ¬ê¸°ë¡ µëì¤,ì§
spam,__-!!_ê¸ °ë_´ë_ ê·¸ë_ ´ë_¸ë_ ì¹´í_ ì¶___ ¡ì_,ì§
spam,__ __~ ê³____ µí_ê° __...__¬ì___ ë²__µí_ __ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µì_~,ì§
spam,"__,´í_ ê³____ _¬´ê²__ __ ´ë_ ¥í_ê³ ì¹´í_´ì_ ____.",ì§
spam,__  ´ë ¡ì_ê¹¨ì_ ¼í_ ë§¡ê²¼ ë¬¸ì_ë³´ë©´ µí_ì¤,ì§
spam,__ ´í_ ë¨¹í___ µí_ëª»í___ ´ê±°ë¡ ì¹´í_ì¶_´ì_ ¡ì_~,ì§
spam,__ __ ¼ë©´ ¬ê¸°ë¡ µì_~  ë¨  ¼ì_ _¦¬ë§¡ê¸°ê³ __°ì_ë¡ ë¬¸ì___ê±°ì_,ì§
spam,__   ¨ì_¨ë___ °ì_ê° __ __ ë§¡ê²» °ë¬¸__ __ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤,ì§
spam,__   µí___ ¨ì_¨ë_ ¼íë§¡ê²¨__ ¼í°ì_ê³__´ì_ ë©__ì§ë³´ì_ë© ¬ê¸°ë¡__ì¤__~,ì§
spam,[Webë°__]ifg@__  °ì_ë¦¬ë§¡ê²¨ì_ µí_____ *********** ´ë_¸ë_ì¹´í_ì¶___ ¡ì_.ê¸__ ë¶__ê±°ì_.,ì§
spam,__ ___©´ ê³__«ì_ __ __ ê·¸ë_ ´ë_ ¥í_ê³ ì¹´í_´ì_,ì§
spam,__   _©´ ê¹¨ì_ °ë_¸ì_ ë¬¸ì_ ¨ê²¨ì¤,ì§
spam,__ __ ¡ì_ê¹¨ì_ ì§ê¸__ë¦¬ì_´ì_ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ ë¬¸ì_ì¤,ì§
spam,__ ~~ì§ê¸__ë»? ê³____ µí_ê° __~ë¬¸ì____©´ ¬ê¸°ë¡ ë¬¸ì_ì¤~,ì§
spam,__  ´ë°ë_´ë_·ë_ °ì_ê° __ __ ë§¡ê²»__ °ë¬¸__ __ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤,ì§
spam,__   ´ë  ë§_¸ì_  µí_ __  ë©__ì§ ___©´ ´ë_¸ì_  µí_ì¤..,ì§
spam,__.  ë§_¸ì_ _¦¬ ë³´ë_ ´ë_¸ì¥í_ê³ ì¹´í_ì¹____ ¡ë³´´ì_.ë¶__ê±°ì_.,ì§
spam,__   ë§_ì¡__ ___©´ ë©__ì§´ì_,ì§
spam,__  °ê_¥ë_ ë¦¬ì_ ë§¡ê¸°ê³ __°ì_ë¡ °ë___ ´ë_¸ì_ ë¬¸ì_´ì_.,ì§
spam,__  ì§ê¸  ê³____  __ë¡__ _²­´ì_ ë¬¸ì___ ë³´ë©´ µì_~,ì§
spam,__   ê³__¬ì_ __ _¦¬ë§¡ê¸°ê³ ¨ë_¸ì___¸ë_ ë¬¸ì___ê±´ë_ ___©´ ë¬¸ì_ì¤...,ì§
spam,__   ê³__´ë_ _¦¬ ë§¡ê²¼..ë¶__ê± __ ë¬¸ì_ ___©´ µì_,ì§
spam,__  ¸ì_ ... ____ ¸ë_ ¨ì_¨ë_ __ ë°__ ?ë¶__ê± __,ì§
spam,__. ´ê±° °ì_ ê³____ _¦¬¼í_ ë§¡ê²¼. __µí_ __ ê·¸ë___. ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤.,ì§
spam,__~ ¸ë_ ¡ì_ ê¹¨ì_ A/S¼í_ _¦¬ë§¡ê¸°ê³ __°ì_ë¡ ë¬¸ì___~µí_ ____ ë¬¸ì_ë¡ µì_ì¤~,ì§
spam,__ ë°__? __ _¦¬ì¤  ì§ê¸__¼ì_¼ë_ ë¬¸Â·ì___ __ ___©´ ´ë_¸ë_ µí_ì¤~,ì§
spam,__  ¸í_ ê³__«ì_  ë²__ë¡ ë¬¸ì_ ´ì_~,ì§
spam,FWifg@__ __ ì§ê¸__ ¥í_ê³ ë¬¸ì_ì¤. __ ê¹¨ì_ ¼í_ë³´ë_..,ì§
spam,__   _¦¬ë§¡ê¸°ê³ __ë²__ ë°__ ë©__ì§ ë³´ë©´ ¬ê¸°ë¡ µì_,ì§
spam,__ ´í_ ê³____ _¦¬ë§¡ê¸°ê³ µí_ __ ´ë_¸ë_ ë¬¸ì_ì¤,ì§
spam,__ __ _ê¸__ê³____ ¸í_·ë¬¸____ë¬¸ì_ë³´ë_ê³ __ ´ë_ ¥í_ê³ µì_´ì_,ì§
spam,__  °ê_¥ë_ __¤ì_ ë§¡ê²¼__ µí_ê°__ ë¬¸ì_ë°__ë© ¬ê¸°ë¡ µì_ë³´ë_ì¤__..!~,ì§
spam,__ ´í_ ê¹¨ì_ _¦¬ë§¡ê²¼__ ´ë_¸ë_ ì¹´í_ì¶_´ì_ ¡ì_~,ì§
spam,__ __ ¡ì_ê¹¨ì___ë¦¬í_ê³__. ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡_¬¸__ì¤,ì§
spam,__   ¨ì_¨ë_ °ì_ê° __ ¼í_ ë§¡ê²¼  ë¬¸ì_ __¼ê_ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤,ì§
spam,"__,´êº¼°ë¨¹µë µí_ê° _.´ë_ ì¹´í_ ì¶___ ¡í_ì¤.",ì§
spam,`ë§__   _¦¬ë§¡ê²¨ __°ë_ë¡ ì¹` ì¶___ ¡ì_,ì§
spam,__ __ ¸ë_°ì_ë¦¬ë§¡ê¸°ê_ __ë²___²­__ ë¬¸ì____©´ µì_,ì§
spam,__   ê³____ __¤ì_ ë§¡ê²¼__ µí_____ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤,ì§
spam,__  °ë_´ë_¤ì_ ¼í_ë§¡ê²¼ ´ë_¸ë_ __¸ë_°ì_ ë¬¸ì_¤ì_ê°__?,ì§
spam,__ __ ë§_ì¡__ A/S__ ë³´ë_.ì§ê¸ ´ë_ ì¹´í_`ì¶___ ¡í_ì¤,ì§
spam,__ __ _¦¬ì¤ ..µí_____ ___©´ ´ë_¸ë_ ë©__ì§µí_ì¤~,ì§
spam,__  ´ë ê³__¬ì_ ì§ê¸ __©ë_¸ë ¬ì_____ ___©´ ¬ê¸°ë¡ µì_,ì§
spam,__  ¸í_ ê¹¨ì_ __ êº¼ì___.__ __ ´ë_¸ì_ ì¹´í_´ì_,ì§
spam,__. ´ê±° °ì_ ê³____ _¦¬¼í_ ë§¡ê²¨¨ì_.  __µí_ ___. ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤.,ì§
spam,__  °ê_¥ë_ __ë²__¬ì_____ ë©__ì§ ___©´ ´ë_¸ë_ µí_ì¤,ì§
spam,__   µí___ê° ¨ì_¸ë___ ¡ì_ ê³____ _¦¬¼í_ë§¡ê¸°ê³  __°ì_ë¡ ë¬¸ì___ê±°ì_ ___©´ ë¬¸ì_ì¤~,ì§
spam,__~ ì§ê¸ ¬ê¸°ë¡ µì_ ~  ê¹¨ì_  _¦¬ ë§¡ê²¼,ì§
spam,__.´í_ _¦¬ë§¡ê²¼.µí___. ___©´ µì_,ì§
spam,__ ´ì_ __´í_ _ª»´ì_ ë§_ì¡____ë§____ ´ê±°ë¡ ì¹´í_ì¶___ ¡ì_~,ì§
spam,__~!´í___ __ __¸ì_ _¦¬ë³´ë_ ´ì___ ì¹´í_ ì¶___ ¡ë³´´ì_~!,ì§
spam,__ _ê¸ °ë_ê°¸ì_ __ë²__ë¡__½ì_´ì_ ê¸__ê² ë¶__¼ì_¼ë_ê¹  µì_ì¤~~,ì§
spam,__!´í_ ê¹¨ì_ ê·¸ë_ ´ì___¸ë_ ì¹´ì¹´¤í_ ì¶_´ì_ ¡ë³´´ì_~~!,ì§
spam,__   ê³____ __¤ì_ ë§¡ê²¼__ µí_____ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤,ì§
spam,[Webë°__]ifg@______/___fg@¡ë°© ´ì_____¼ë_ifg@__´ë°©¼ë_ ´ë_ _fg@https://gost.at/tm,ì§
spam,__  °ì_ë¦¬ë§¡ê²¨ì_ __ë²__ µí_____ ë©__ì§___©´ __ë²__ë¡ µí_ì¤,ì§
spam,`ë§~  _¦¬ ë§¡ê²¨ __°ë_ë¡ ì¹´í_` ì¶___ ¡ì_,ì§
spam,__  ´ë ¨ì_¨ë_ °ì_ê° __ ¼í_ ë§¡ê²¼__  ë¬¸ì_ __¼ê_ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µí_ì¤...,ì§
spam,__  °ë_´í_¨ë_ A/Së§¡ê¸°ê³ __ °ê_ __ ë©__ì§ ___©´ µì_.,ì§
spam,__  _¦¬__ê¹_ ´ë_¸ë_ °ë_ __ ì§ê¸ ë°__?,ì§
spam,__ __ê³____ __¬ì_ë²* ì§ê¸__¼ë_ê¹ ë©__ì§___©´ ´ë_*¸ë_ __ì¤,ì§
spam,__ __ ê³__¬ì_ ___©´ ¬ê¸° ë¬¸ì_ì¤,ì§
spam,__   ë§_¸ì_ µí_ê° ____ ë©__ì§ ë³´ë©´ ¬ê¸°ë¡ µí_ì¤__~ ë¶__êº¼ì_´ì_~~,ì§
spam,"__  °ë_´ë_¤ì_ _©´__, ***-****-****´ë_¸ë_ì¹´í_ ì¹____¡í_ì¤!",ì§
spam,__  ¸í_ ê¹¨ì_ __êº¼ì___.____ ´ë_¸ë_ ì¹´í_´ì_~,ì§
spam,__  °ì_ ê³____ ¹ë_ê° ´ë_ ¬ì_ì¤__ µí_ ____ ë¬¸ì_ __ _©´ µì_ì¤~,ì§
spam,__   ê³____ ì§ê¸ __ë²__ _²­´ì_ ë¬¸ì___ ë³´ë©´ µì_~,ì§
spam,.ë§ ì§ê¸ ë°__?  .. ê³..__ ê·¸ë___ ì§.ê¸ .ê¸°ë_ ..ì¤.,ì§
spam,__  __ê¸ ¨ì_¨ë_ A/ S ë§¡ê¸°ê³ µí___~__ ë©__ì§ ±ë_ ë¬¹ì_____~ ë©__ì§ ¤ì_ê°__?,ì§
spam,__ __ _¦¬ì¤__ __.__ëª»í___ ¬ê¸°ë¡ ë¬¸ì_ì¤~,ì§
spam,__    ê³__«ì_  ë²__ë¡ ë¬¸ì_ì¤~,ì§
spam,__ __~¸ë_ ê³____ __ê° __~´ë_¸ë_ ì¹´í_ì¶___ ¡ì__©´ ë¬¸ì_ µì_~ë¶ __,ì§
spam,"[êµ_ë°__]ifg@´ë°ì_¡ê²° ifg@_³´´ì_ë£ (apple)ifg@***,*** ifg@êµ¬ë§¤¼ì_ **/**/**ifg@ê¸°íë¬¸ì_¬í_ifg@**-****-****[M*]",ì§
spam,__ __ ê³____ _¦¬ë§¡ê²» ______  ...ë©__ì§ ___©´ ´ë_¸ë_ __´ì_,ì§
spam,"__. °ì_ê³__¬ì_,´ë_¸ë_ ì¹´í_ì¹____ ¡ì_~",ì§
spam,__ ´ì_ ê¹¨ì_ __êº¼ì___.____ ´ë_¸ë ì¶___ ì¹´í_´ì_~,ì§
spam,__ ì§ê¸ ___©´  ë²__ë¡ µì_ ì¤   ê³____  ë¦ ë§¡ê²¼,ì§
spam,"__  ì§ê¸  ê³__¬ì_, ë¶__ __ ë¬¸ì_ ___©´ ¬ê¸°ë¡ µì_ì¤.",ì§
spam,__!!´í___ ë°____ ê·¸ë___ ´ì___¸ë_ ì¹´ì¹´¤í_ ì¶_´ì_ ¡ì_~!,ì§
spam,__  __ _©´ ê¹¨ì_ °ì_ _.ì§ê¸ ë²__ ì¹´í_´ì_~__ __,ì§
spam,__  __ ¨ì_¨ë_ _©´°ì_ëª»í_~ì§ê¸__¸ë_ ì¹´í_ì¶_´ì_ ¡ì_~,ì§
spam,__ __  °ê_¥ë_ .._¦¬ë§¡ê¸°ê³ __ ë°____ µí_ê° __ê³ ë¬¸ì_ë§ ê°¥í_.. ___©´ µì_ì¤,ì§
spam,__ __~ ê³____ µí_ _...__¬ì___ ë²__µí_ __ ë¬¸ì_ë³´ë©´ ¬ê¸°ë¡ µì_~,ì§
spam,__   ê³__´ë_ _¦¬ ë§¡ê²¼.__ë²__ë¡ ë¬¸ì__±´ ___©´ µì_,ì§
spam,"__,  ë°____, ì§ê¸__ ¥í_ê³ ì¹´í_ì¤ __ê¸°ì_.",ì§
spam,__ ´í_°í_ë© ë§_ì¡__ A/S ë³´ë_. ´ë_ ì¹´í_`ì¶_´ì_ ¡í_ì¤,ì§
