v1,v2,category
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@(ë¬¸ì_ë°__ê°__ ****-****)",ê¸°ê
spam,"[êµ_ë°__]ifg@ê³___fg@µê ë¯¸ë___ ifg@©ê_¸ê_:***,***_fg@__ë²__:******ifg@ë¯¸ë_ __ì²_¦¬__ifg@ë¯¼ì_:** *** *,***,,",ê¸°ê
spam,[NPSêµ°ê_]êµ°ê_ì§ê¸___ê²½í_ì§ https://dokdo.in/*eX,ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@<ë¬¸ì_¼í_:****-****>",ê¸°ê
spam,"[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@<ë¬¸ì_ë°___: ****-****>",ê¸°ê
spam,"____!ifg@´ë_ ê·¸ë¦¬ °í_ë¦¬ë_ ¬í_ ¨ê_ __  ¸ì_ ê¹±ì£¼(***-****-****)__.ifg@ifg@?ê³µí_ë¯¸í_: **** ****,_fg,@?ë¯¸í_,__: ¤ì_ ****ë¶_fg@ifg@ë¬¸ì_ __ ë²__ë¡__ __©ë_ ifg@____ê» __ ¹ì __ ë¶__ë¦½ë_:)ifg@ifg@?ë¯¸í_¥ì_ : ¸ì_ê³µí_ *°ë Aì¹´ì_   ¸ë___ __ë¸/ ì¶__ë¬ *ë²__ë¡ ¤ì_¤ì_ ì°½ê _ª½¼ë_ ¤ì_ë© ©ë_.ifg@ifg@?¬í_¸ì_: **ëª ifg@ifg@?__ë¬?ifg@ë¶ì¹__ ê°ë°: * **KGifg@ifg@ê¸°ë_ __ë¬ - *kgifg@ifg@(ì´_³¼ ì¶___ ë°__©ë_.)ifg@ê¸°ë_ ***ml ´ì_ ¡ì²´&¤ë_ ë°__  .´ë°°  ë³´ë£¨,  *L __.ifg@ifg@?ì¤ë¹_¬¼?ifg@**ì²  _°©´ì_ ë¬ __   __ ë¯¸ë¦¬ __ _ ê± *ë³ __ ifg@ë¶__ __ë¬ ê¼ ì¤ë¹__ ¤ì_.**ifg@ifg@¬ê_. ¸ë©´_µ¬(¬í_ ´í_.ë¦°ì_).ifg@ë°  ¤ë_ ¬ë¦¬. ¤ì___´ê¸°.ì»¤í_¬í_.ifg@(  __ ë¬¼í_ __ë© ì¤ë¹__ifg@¤ì_.)ifg@ë³µì_: _ë¦ ë°__. _ ê¸´í_ ê°_±´.ifg@ë°__ë§__ __ _fg@(¼ê_ì° **´ì_-ë°__ë¶_©´ __)ifg@_¼ì_. ëª¨ì_. °ì_. ___fg@(ê°_¸°.ì§¬ì_.__.ì§__ )ifg@ifg@**ê¼ __  ¹ë_(¸ì_ë¦ ì£¼ì_)ifg@¬ì_ ±ì ê¸°ë_ ¼ì£¼ __ °ë_ ifg@¬ë_ ½ì_ ê¼ ê°ì§ê³ __ ì£¼ì_** ifg@(_£¼ ê°   ë¯ _°© __ë¬ ë°__°ë_ ë¹ ì°¨ì___ __.)ifg@ifg@?´ì_?ifg@¬í_ ¸ë¦¬ ¤ë_ £ê¸° __ __ê¸°ê _³µ©ë_.ifg@_ _·¸ ëª¨ì_ ´ì_°ì_ ì¤ë¹__ifg@ì£¼ì_.ifg@__ê¸ ì¶©ì_ê¸°ë_(__°ì_) ¸ë_ * ì¶©ì_ê¸ ¬ì_©ë_.ifg@ifg@?__ ë° ¨ë_?ifg@__: ìµ_**~ìµ__** ¬ì_ifg@ê³_¦°: ìµ_**~ìµ__** ¬ì_ifg@ë©__¤ë_: ìµ_**~ìµ__** ¬ì_ifg@°í_ë¦¬ë_: ìµ_**~ìµ__** ¬ì_ifg@¸í_: ìµ_**~** ¬ì_ifg@ifg@?__ __?ifg@?__ ¬ì_ifg@?ê³µë_ê²½ë_: * ***__ifg@(´ì_ VISA & MASTER ì¹´ë_ __ifg@ì§ì° __.)ifg@ifg@?__ê´ê´: ìµ__ **ëª__ ì°¸ì_ ì§__ ©ë_.ifg@ifg@**?*¸ì_ê¸: __ ¼ê²½ ¬ì_ **__ifg@(* __   ¬í_)-*__ __ __ifg@**ê³_¦° ´í_ __ **__-*__ __ __ifg@**ë¯¸ì __ì§ **__-*__ __ __ifg@** ¸í_ __ì§ **__-*__ __ __ifg@**°í_ë¦¬ë_ *ë°* ë²__¬ì_ ***__ifg@( ë°_¬¼ê´. ì¤/__ * ¬í_)ifg@**°í_ë¦¬ë_ __ __¬ì_ ***__ (__* ¬í_)-*__ __ __ifg@ifg@**_ _°©´ì_ ¬ì_ ë° __ ê´ê´ ì§___ë¡ ifg@__ê´ê´ ì°¸ì_ ¬ë ì²´í___ ì¤ë¹__ ¤ì_ê¸ ë°____ifg@?*: ê³µë_ê²½ë_: ***__ifg@           __ê´ê´: ***__ ëª¨ë_ ì°¸ì_    ifg@           ì´__ ***__ifg@ifg@Â·?ë¹__ ?:?__ê´ê´ ë¹__ ë° ê°__ ë¬¼ê_, ê°__ê°__ TIP, ê°__ê²½ë_, ê°__ ____ * ê²½ë_ifg@ifg@?ê°__ ê¸°í___?ifg@¼ë©´. _£½ì§. ê°__. ê³__. ê¹. ë¹_ë¯ _fg@ê¹ì¹__ ê°¸ì_ì§ ë§__ (__ë¡ ¸í_ __ì§ ëª   ____.)ifg@ifg@ifg@__ _ê³__ ë¨ ____ ifg@ifg@ë¬´ì_ë³´ë_ ì¤___±´ ifg@¬ì_ ê¸____ ë§__¼ë_ ¬í_ ifg@¨ê_ __ë© ì¢  ê¸°ì_ ¨ì_  ____ifg@ifg@ifg@*¤ë_ ¤í_ *__ ¼ê_ __ _¦¬ê²____¬í___!!  ifg@ifg@ë¦¬ì_ __ ë¶__ °ë_ _¦¬ê²____ ifg@ì¶_ ë¬¸ì_ ¬í_ ifg@ifg@ë¬¸ì_ ¹ì __ ì£¼ì_ë© µë _¦¬ê²____ :)",ê¸°ê
spam,"[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@(ê³__¼í_****-****)",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@{ë¯¼ì_¼í_:**** ****}",ê¸°ê
spam,"[Webë°__]ifg@[____ ê³µì_ ___³´ SHINE **ê¸ ëª¨ì_]ifg@__ì§_³¼ê° ****__ *_¸°ë¥ ë§__ ___³´(SHINE) **ê¸,ëª¨ì_, ,____. SHINE ìº__ ¬ì_ë¥ ì§____ __ ê³µì_ __ ê¸°í_ê³ ì§__ ì°¸ì___ ____. ____ë¥ ¬ë___ __ ¬ë_ë¶__ ë§_ ì§ ë°____.ifg@- ì§_¸°ê°: *.*(ê¸) ~ *.**() **:**:**ifg@- ë¦¬í_ë£¨í_ ¤ë_: *.*() **:** NH____ë¬¸ì_ê´ *ì¸ ê²¬í_ (** ***)ifg@- ì§_°©ë²: ____ __ì§_³¼ __´ì(student.snu.ac.kr)>ìº__¤ê²¬>ê³µì¬í_ifg@-ë¬¸ì_: ¤ì_ __ ê³__ ***-****-****/ __ ë¥__ ***-****-****/ __ ´ì_ ***-****-**** / ì¹´ì¹´¤í_ __¤ì_êµ __¸ë__ ___³´ ¤ì_ ê² / ¸ì_ê·¸ë_ @shine_snu,official ì°¸ê_",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@[ë¯¼ì_****-****]",ê¸°ê
spam,[Webë°__]ifg@[êµ__ë¯¼ì_**]__ êµ__ __ __¥ì_ ë°____µë_. http://****h.xibus.shop:****,ê¸°ê
spam,"[êµ_ë°__]ifg@¤ì_ë¯¸ë_ifg@µêë¬¼í_ ¸ê___ ifg@ê´¸ì_ê¸:***,***_fg@µêë²__******ifg@__ì²_¦¬__ifg@ë¯¼ì_****-****",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@(ë¬¸ì_ë°___:****,-****,),",ê¸°ê
spam,[êµ_ë°__]ifg@[EMS]°ì²´êµ_fg@ê³____ ____ë³ ë¶__ì¹____ifg@ifg@ë³ê²½í__fg@ifg@ê°__ë³ê²_fg@https://buly.kr/*xuy*AM,ê¸°ê
spam,"[êµ_ë°__]ifg@ê³___fg@[ê´¸ì²­]ifg@µêë¬¼í_ ¸ê___ ifg@ê´¸ì_ê¸:***,***_fg@µêë²__******ifg@__ì²_¦¬__ifg@ë¬¸ì_ {***,*-***,*},",ê¸°ê
spam,[Webë°__]ifg@[êµ__ë¯¼ì_**]__ êµ__ __ __¥ì_ ë°____µë_. http://rxfchb.oxnsx.shop:****,ê¸°ê
spam,"[êµ_ë°__]ifg@ì°¨ì___ifg@µê ë¯¸ë___ ifg@©ê_¸ê_:***,***_fg@__ë²__:******ifg@ë¯¸ë_ __ì²_¦¬__ifg@ë¯¼ì_:** ***,****,,",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@{ë¯¼ì_ë°__ê°__:****-****}",ê¸°ê
spam,"[êµ_ë°__]ifg@ê³___fg@[ê´¸ì²­]ifg@µêë¬¼í_ ¸ê___ ifg@ê´¸ì_ê¸:***,***_fg@µêë²__******ifg@__ì²_¦¬__ifg@ë¬¸ì_: {**,** **,**},",ê¸°ê
spam,"[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@(ë¬¸ì_ë°__ê°__ ****-****)",ê¸°ê
spam,[µê¸ê___]ifg@ê´¸ë:***.*** ifg@ë¯¸ë_ ë¯¼ì___ ifg@ê³__ì¡°ì_____.ifg@ë¯¼ì___ì²<****-****>,ê¸°ê
spam,[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:****** ì¦__ ©ë ë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@{ë¬¸ì_¼í_:****-****},ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@{ë¯¼ì_¼í_:****-****}",ê¸°ê
spam,[Webë°__]ifg@[¼ì___]___°° ëª ¬ì_ ë§____ (~*/**)ifg@ifg@ https://rcmall*.ssgb*e.com,ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@<ë¬¸ì_ë°__ê°__: ****-****>",ê¸°ê
spam,[µê¸ê___]ifg@ê´¸ë:***.*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@[ë¬¸ì_ë°___:****-****],ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@[ë¯¼ì_ë°__ê°__:****-****]",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@<ë¯¼ì_¼í_****-****>",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ê¸__ ë¯¸ë_ ê°__ì§______. [ê³__ë¬¸ì_¼í_:********,*],,",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@[ë¯¼ì_ë°__ê°__:****-****][,FW],,",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@[ë¯¼ì_****-****]",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@<ë¯¼ì_****-****>",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@[ë¬¸ì_¼í_:****-****]",ê¸°ê
spam,"[Webë°__]ifg@[Theë³´í_¼í_]ifg@_²´ê² {µì} ____,ifg@´ì___ https://y**.f*ht.info",ê¸°ê
spam,"[Webë°__]ifg@[Theë³´í_ê³µë_]ifg@_²´ê² {µì} ____,ifg@´ì___ https://z**.b*py.info",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@(ë¬¸ì_ë°___****-,****),,",ê¸°ê
spam,"[êµ_ë°__]ifg@____ifg@µêë¬¼í_ ¸ê___ ifg@ê´¸ì_ê¸:***,***_fg@µêë²__******ifg@__ì²_¦¬__ifg@ë¯¼ì_****-****",ê¸°ê
spam,"[êµ_ë°__]ifg@__ê²½ë_ifg@µêë¬¼í_ ¸ê___ ifg@ë¯¸ë_¸ê_:***,***_fg@µêë²__******ifg@__ì²_¦¬__ifg@ë¯¼ì_**-****-****",ê¸°ê
spam,"[êµ_ë°__]ifg@___ifg@µêë¬¼í_ ¸ê___ ifg@ë¯¸ë_¸ê_:***,***_fg@µêë²__:******ifg@__ì²_¦¬__ifg@ë¯¼ì_********",ê¸°ê
spam,"[êµ_ë°__]ifg@[ ê´¸ì²­ ]µê:***,***__  ê¸__ __ì²_¦¬ ____.ì¦__ ©ëë°____.__:*********",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@{ê³__¼í_:****-****}",ê¸°ê
spam,"[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@[ê³__¼í_:****-****]",ê¸°ê
spam,[Webë°__]ifg@[êµ__ë¯¼ì_**]__ êµ__ __ __¥ì_ ë°____µë_. http://yufp.hsnie.shop:****,ê¸°ê
spam,"[êµ_ë°__]ifg@´í_ê²½ë_ifg@µê ë¯¸ë___ ifg@©ê_¸ê_:***,***_fg@__ë²__:******ifg@ë¯¸ë_ __ì²_¦¬__ifg@ë¯¼ì_:** ***,****,,",ê¸°ê
spam,"[êµ_ë°__]ifg@ê¹ì²___fg@[ê´¸ì²­]ifg@µêë¬¼í_ ¸ê___ ifg@ê´¸ì_ê¸:***,***_fg@µêë²__******ifg@__ì²_¦¬__ifg@ë¬¸ì_: [,****-,***,",ê¸°ê
spam,"[Webë°__]ifg@'____ ê³__! ë¡__ì²_ê¸ AS ë¬¸ì_ì£¼ì_ ¬ì_ë¯ A/S__.ifg@ifg@ë¬¸ì_ ì£¼ì_ ê³__ ì¦__ ë°°í_ë¦ ë¶__ ì¦__,ë¡ , ,_©°ifg@__ ë°°í_ë¦ ë¶__ì¦__ __ ê°____.ifg@ifg@*. _£¨ì¢__ ì¶©ì_ __ ì¶©ì_ __ ê²½ì_ifg@*. _¬´ _¦¼ __ ì²_ __ êº¼ì_ifg@*. ì¶©ì_____ ë¶_¦¬ ë°__ êº¼ì_ifg@*. ±ì_ %ê° ì¶©ë_ ¨ì_____ ì²_ __ êº¼ì_ifg@*. ë¡__ì²_ê¸ ë¬´í_ ¬ë_fg@*. ë¡__ì²_ê¸°ê _¦¬ê² ì§__ê±°ë_ __ê³ ¨ê_ ë²__´ë©°, ¬ì___¬ì_ê° _ _±° __ _fg@*. __ __´ì_ifg@*. ë¡__ì²_ê¸ ì²___ ¤í_´ì___ __ì§ __ ë¸__ ¹ì ¼ì_ë§ __ ____ ë°_ ë° ¬ë¬¸ _¦¼ë°__ifg@ifg@ë°°í_ë¦ êµ_²´ ê²½ì_ AS¼í_ë¡ __ __ì§ ë° ê³µì_ë¹_ ì¶_ __ ¨ì_ __ë©, ë°°í_ë¦ êµ_²´ ê²½ì_ ê³____ ___ ½ê_ êµ_²´ __ __ ë°__ ´ë_ë¦¬ë_ ©ë_.ifg@ifg@ë°°í_ë¦ êµ¬ë§¤ ê²½ì_ __ë¹__ **,***(_°°ë¹ ¬í_) ì²µ¬ __ë©, AS __´ì£¼ ê³____ ±í_¼ë_ __´ì£¼_©´ ____  __ ê¸°ì *~* ´ë_ ë°°í_ë¦, ë°°í_ë¦ êµ_²´ ¤ë__ ____ ë°__ ì²_¦¬ __¦´ ____.ifg@ifg@____, ì£¼ì_ê° ë³ê²½ë_ ê²½ì_ ê¼ ê³__¼í_(****-****) ¹ì ¤í_ ì¹´ì¹´¤í_ ¬ì_ë¯ µí_ ë¬¸ì_ ì£¼ì_ê¸ ë°____.ifg@*´ë_ ë¬¸ì_ __¼ë_ë¶ *ì£ ê²½ê³¼ __¼ë_ __ê° ì·¨ì_¨ì_ ___¦½__*ifg@ifg@****-***-****** °ë¦¬ / ì£¼ì___ ¬ì_ë¯ **,***'",ê¸°ê
spam,"[Webë°__]ifg@ìµ__¬ë_ __½ì_ __. ifg@ifg@_³¼êµ__ifg@*. **** ** ** **:**ifg@*. **** ** ** **:**ifg@*.,****, **, ** **:**ifg@ifg@¥ë_êµ__ifg@*. **** ** ** **:**ifg@*. **** ** ** **:**ifg@*. **** ** ** **:**ifg@ifg@*. **** ** ** **:**ifg@*. **** ** ** **:**ifg@*. **** ** ** **:**ifg@*. **** ** ** **:**ifg@ifg@*. **** ** ** **:**ifg@*. **** ** ** **:**ifg@**. **** ** ** **:**ifg@ifg@__ ____ _¸°´ë©° __ **ë¶__ **ë¶ ´ì___.ifg@ifg@*ë§____ë¶__ë¦½ë_.ifg@__ifg@***-**-******ifg@ê·¸ë¦°__ì°¨í_(ê°__ë²)ifg@ifg@*__¤ì_  êµ¬ë___*ifg@ë©´í_ì¦, _²´ê²¬ì_, ê²½ë_ì¦___fg@ifg@_²´ê²¬ë_ __ë¶ë©´í___¥ì__fg@ë°__¸ì_ifg@ì¤ë¹_¬¼: ë©´í_ì¦, ¬ì_*, *ì²__ifg@(**/**¼ê_ì§ ____)ifg@ifg@´ì_ê²½ë_ì¦____ ì¹´ì¹´¤í_ ¸ì_ifg@__ë© ____ ë°__´ë_ë¦½ë_.ifg@ifg@êµ__ì²«ë_ ____ë° __ë°______ **/** *__ì§¤ì_.ifg@ifg@¹ì_ì·¨ì_ __ê¸__ ë°____ **____ ë¯¸ë¦¬ __ì£¼ì_ê¸ ë°____.ifg@ifg@µí_ê°¥ì_ê°_fg@__:**~¤í_**_fg@__:**~¤í_**_fg@¼ì_¼ê³¼ ê³µí_¼ì µí_____.ifg@__¼ì_ __ êµ__ë³ê²½ì __ ¤í_ **____ __ì£¼ì_.ifg@ifg@ê¸°í ë¬¸ì_ ¬í_ifg@***-***-****ë¡ ifg@__ ì£¼ì_ê¸ ë°____.",ê¸°ê
spam,"[Theë³´í_]ifg@_²´ê² {µì} ____,ifg@´ì___ https://z**.k*ut.info",ê¸°ê
spam,[NPSêµ°ê_]êµ°ê_ì§ê¸___ê²½í_ì§ https://dokdo.in/gSM,ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@<ë¯¼ì_ë°__ê°__:****,****,>,",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ë ë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@[ë¬¸ì_ë°__ê°__:***,*-***,*],",ê¸°ê
spam,"[êµ_ë°__]ifg@[°ì²´êµ_ë°]ifg@ifg@µêë²__¤ë_ë¡ ¸í_ifg@ë¬¼í_ì§ __ifg@ifg@rebrand.ly/******bifg@__ ë§__ë¥ µí_ ë¬¸ì_ë°__,__,,",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@{ë¯¼ì_¼í_:****-****}",ê¸°ê
spam,"[Webë°__]ifg@[_µ­ê³__¸ë_êµ__] **** __ëª¨ì___ ¸ë_êµ__ __ ifg@_ ¬ì_ ___¸ë_ë²__ ¼ì_ë¸__(*ì°) ifg@__,êµ__,¼ì_,____  ifg@**/**()**:** ê¹_ __ ì£¼ì_ê¸ ë°____. ifg@ifg@ê³¼ì_ëª: ì§__  ê´´ë¡­ ë° ±í_ë¡ _°© ifg@êµ__ ¼ì_: ** **(), **:**~**:** (*H) ifg@__µì_´í_ Q&A ê²____ µí_ ¬ì_ ¸ì_¸ë¬´ê´ë¦¬ì ê´¨í_ ì§_¬¸/¬ì_ ë³´ë_ì£¼ì_ë© ¤ì_ê° ¼ì_ë¸__ µë_¦½__. ifg@__ ¬ì_ [ë§__] ifg@https://keli.kacnet.co.kr ifg@____ __¬ì_ ë¡_·¸ , __ ì£¼ì_ê¸ ë°____. ë¡_·¸ _°¨ __ êµ__ ì°¸ì_  __ ì²_¦¬ ë¶_  ifg@ifg@êµ____  [__¬ì_] - [__ __] -[¤ì_ê° ¨ë_ êµ__ ____] - [__] ifg@ë¬¸ì_: ***-****-**** ifg@»ë³¸ êµ__ ë¹_ë© ¼ì_ë¸__¡ì_ë¡ ì§__©ë_.",ê¸°ê
spam,"[Webë°__]ifg@ê³____ ****_fg@ê±´ê_ê²ì§ µë³´ ë°____,ifg@´ì___ https://n**.c*ts.bid",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë ***,*** ì¦__ ©ë ë°____ifg@ë¯¸ë_ ê°__ì§____ifg@{ë¬¸ì_ë°__ê°__:**** ****}",ê¸°ê
spam,"[êµ_ë°__]ifg@[__µê __]ê³__ __µê:***,*** ê¸__ __ì²_¦¬ ____.ì¦__ ©ëë°____.(ë¯¼ì_:*********)",ê¸°ê
spam,"[êµ_ë°__]ifg@[µê¸ê___]ifg@ê´¸ë:***.*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@{ë¬¸ì_ë°___:****-,****},,",ê¸°ê
spam,"[µê¸ê___]ifg@ê´¸ë:***,*** ì¦__ ©ëë°____.ifg@ë¯¸ë_ ê°__ì§______.ifg@{ë¬¸ì_¼í_:****-****}",ê¸°ê
