v1,v2,category
spam,"[Webë°__]ifg@__ê¸°ì_ ê°_¸° ì¡°ì___ê³, *__ ë°__¸ì_.ifg@____. _ ì¢_ _³´ë§ _³µ _¦¬ ´ì_ì£ ë§¤ë_ __ ^,^ifg@,´ë_,ì§__ ì¶©ì_¼ë_ ì±__ê° ____  ëª¨ì___ __.!ifg@ê°____ ____ ¼ì_ ë¶__ ë§_ ë¬¸ì_ ì£¼ì_.! ifg@ifg@ _¬´´ì_ ifg@_¬´ ê´¨í_ ê°__ ¤ë__¦´ê»__. ifg@ ¼í_ëª°ì_ *~*____ __ ì£¼ì_ë© ©ë_.ifg@__ _¬´ ´ì_ ì¹´í_ µí_ ë¬¸ì_ ì£¼ì_ë©, ì¹____ __ _¦´ê»__.ifg@ifg@ ê¸__ ê¸°ì ifg@ - ê¸__ ¹ì_ ì§ê¸__ __¼ë_ ©ë_.ifg@ -  **ë§~**ë§ ê· ´ì_ ì¶©ë_ ê°¥í___. *** ´ì_ ê°¥í___.ifg@ - __ _¬´ë§__ ¨êê° ¤ë¥´ë¯ë¡ ìµ_ _§¤ __ê¸__ *% ~ ìµ_**% ì±__ ____.ifg@ - ê¾¸ì__ ±ì___ ë¶__ê», ì¶_±ê³¼ê¸  ë³__ë¡ ì§ê¸ ´ë_ë¦¬ê_ ____.ifg@ifg@  ì±__ ___fg@ - ê²½ë_. __, ì§ ë¬´ê  /  ì´_³´ ê° ©ë_.ifg@ - ì£¼ë __ ¬ì_ë¶__ ì¶©ë_ ______!ifg@ ifg@ ì¹´í___ __ifg@ifg@ ´ë_  : ´ì_ì£ ë§¤ë_    ifg@ ì¹´í_ ID :  yunz***ifg@ifg@ ê¸ ifg@ ¤ë_¸í_ë§ __ë© ´ë___ _¬´ê° ©ë_. . ifg@ ì±____ ¤ì_**:** ~¤í_**:** ê¹_ ê°¥í___.ifg@ ê¸__ ¹ì_ ì§ê¸__ ë§_¡±__ ë¶__ ë§__, ¸ì__ ë¬¸ì_ì£¼ì_ê¸ ë°____.ifg@ ë°__ ì¹´í_´ë_, __ë¬¸ì_ __ë¥ µí_ ì±____ __¦¬ê²____.",ê¸__
spam,[__ì¹´ë_]**/** ê³__ ·ì_ë¦ (****)ì¹´ë_ _²­__ ë³¸ì_ _²­ __ ë¬¸ì_ë°__.__ì¹´ë_ê³__¼í_:****-****,ê¸__
spam,"[êµ_ë°__]ifg@[ë¡_ì¹´ë_] ****ì¹´ë_ **/** ¼ì_ë¶ ***,*** ê²°ì_ë¶_ ´ì_ê¸__ê±°ë__ ****-****¼ë_ __ë°____.",ê¸__
spam,"[Webë°__]ifg@(ê´__)[°ë¦¬ì¹´ë_] ì¶ ê°__ê¸ __ __ifg@ifg@*ë¡ ê³__, ifg@ì¶ ê°__ê³ __ ë°__ê°¸ì_!ifg@ifg@ ì¶,´ë_,__,? _fg@-  ê¸__ê¸°ê__ ´ì_ì¤__ ê°____ì¶__ ì¶_¡°ê± ë° ê¸_¦¬ë¥ __ ____, __ ì¶__ ¹ì_ __ì¶__ __ê³ __ ê°__  __ ___fg@ifg@ ____ifg@- __ê¸°ê_ : ****.**.** ê¹_ifg@- _³µ__ifg@   (__*) ìµ_  **% ê¸_¦¬__ifg@   (__*) __ê³ ëª¨ë_¼ì___ *ë§__ê¶ *ë§_fg@ifg@- _³µ : ê¸°ê_  ¬ì__ì¶(__ì¶) ì¶__ ¤í_ __ ê³__ifg@- ì¿__ì§ê¸__ : ****.**.** __ifg@ ê¸_¦¬ ë° __ °ë¦¬ì¹´ë_ ëª¨ë_¼ì_/¤ë_¸ì_ µí_ __ ê°¥í___.ifg@ifg@ _²­ë°©ë_ifg@- ë§__µí_ ë°__ê°ê¸ : https://bit.ly/*up*r*bifg@- °ë¦¬ì¹´ë_ ëª¨ë_¼ì_/¤ë_¸ì_ : ê¸__ > ¬ì__ì¶/__ì¶ > __ì¡°í_/ì¶__ì² > ¬ëì¶ ê°__ê¸ (__ **:**~**:** _²­ ê°)ifg@ifg@ __ì£¼ì_ë¥ ´ë¦­__ __¬í_ ê¼ ____!ifg@https://bit.ly/*up*r*bifg@ ì¶__ ¤í_  ì·¨ì_ ë¶__©°, ¤í_  *ê°__ê°  ê¸__ ì¶____ __©ë_.ifg@ _²­ ¹ì_ ê°______ê³ __ __, ì°¨ì£¼ë³ DSR ê¸°ì °ë_ ì¶__ ___±°, __ ì¶____ °ë_ ì·¨ê_ ê±°ì_  ____.ifg@  ê¸__ê¸°ê ì¶__ ê°__ ê²½ì_ __ ê¸_¦¬ __ __©ë_. ifg@ ì¿__ ì¿__ì§ê¸__ê¹_ ì¤_____ _ ê³__ __ _³µ©ë_. (* *ë§)ifg@ ê²ì°(ê²½ì°°), ê¸__  ê¸°ê ë° ê¸_¦¬ ì¶ ë³´ì_¤í_(ê¸__) ____.ifg@ ¬ì_ê¸____ ¬ì_  ****-L*f-***** (****.**.**~****.**.**) ifg@ifg@°ë¦¬ì¹´ë_ ê¸__ __¼í_ ****-****ifg@ifg@ë¬´ë_ __ê±°ë: ***-***-****",ê¸__
spam,[êµ_ë°__]ifg@[°ë¦¬ì¹´ë_]**/**ifg@(****)ì¹´ë_ ê°____.ifg@ë³¸ì_ _²­ __ê²½ì_ ë¬¸ì_ë°____.ifg@__/ë¬¸ì_:[**-****-****],ê¸__
spam,"[Webë°__]ifg@_____fg@êµ¬ì_êµ¬ì_ ì±__ ë§¤ë_ __ê· ___fg@ifg@¬ì ¨ê_ ¼í_ ´ì_ê°__ ifg@__ ë° ì§__ë¶__,ëª¨ì_,__,____ifg@ifg@[ëª¨ì___]ifg@- ì²´í_ ê°__ ë¬¼ë___/ë¬¼ë_ê´ë¦_fg@(__¼ì_ ë§__ ë³´ë_ ¼ê±°ë¦¬ê _£¼ ë§____)ifg@ifg@[ì§__ê²]ifg@- ±ë_ë¬´ê / __ë¬´ê / __ë¬´êifg@- ì£¼ë,¬ì_,__,ì§__,_¦¬__ifg@  (±ì_ ¬ì_ë¶__ °ë©ë_^^)ifg@ifg@ ì¹´ì¹´¤í_ë¬¸ì_ _fg@https://litt.ly/kakaotalk_**ifg@(__ ´ì_ ê¸°ë_ ¨ì____)ifg@ifg@[ê·¼ë¬´__]ifg@- **~** __ ë³¸ì_ ¬ë_ ê·¼ë¬´__ ê¸°ì_ifg@- __ ê° (ex. **~ **)ifg@- ì£ * + ´ì_ê·¼ë¬´  __ *~* ( * ´ë¬´ ê¸°ì)ifg@- ì£¼ë_/ê³µí_ ê·¼ë¬´ __ ´ë¬´ __ __ ê°_fg@- _£¨ *~* __ ¸í_ ___¬´ ifg@ifg@[ê¸____]ifg@- ë§_·¼ê¸°ì  ìµ_ ê¸__ifg@  (ê¸°ë³¸ê¸ ë° ¸ì_°ë_ __ ë° ì§__ ¬í_)ifg@-  : **~**ë§__ ´ì_ / *ê°__ : ìµ__ ***ë§__ ´ì_~ifg@- ¸ì_°ë_ (_¬´ °ë_ ì°¨ë_ __) :  ***ë§__ ~ ifg@ifg@ì§__ê° ë§_ ê´ê³__ __ ¨ê²¨ì£¼ì_ë© ë¹_¥´ê² µë´ë_ë¦¬ê_µë_.ifg@ifg@____ **:**~**:** __",ê¸__
spam,[êµ_ë°__]ifg@[êµì¹´ë_]ifg@****-****-****-****ì¹´ë_ifg@_²­__ ì²_¦¬ __µë_ ë³¸ì_ __ __ ifg@¬ê___:****-****,ê¸__
spam,[êµ_ë°__]ifg@ë°____ifg@[KBêµ]ifg@***-***-*****ifg@ê³__ë°____ifg@__¼í_:****-****,ê¸__
spam,"[êµ_ë°__]ifg@[°ë¦¬ì¹´ë_] ****ì¹´ë_ **/** ¼ì_ë¶ ***,*** ê²°ì_ë¶ê² ´ì_ê¸__ê±°ë__ (****-****)¼ë_ __ë°____",ê¸__
spam,"[Webë°__]ifg@____~   ifg@__ëª©í_ - ë§¤ì_  *** ´ì_, * ´ë_ __!!ifg@ì£¼ì_/ë¶/¬í__¬´ ¨ê_ ¼í_¤ë_ ëª¨ì_©ë_, .,!! if,g@_¬´ __¼ë_ ì¶_ ¸ì_ ëª¨ì_ì¤__ ì¢_ __ __ °ë___. ifg@__¼ì __ì§ë§ ì±__ê° __ ê¼¼ê¼¼ ë¶__ ë§__ ì§__ ì£¼ì_~ifg@ifg@  ë¬ ë° ê¸ _fg@_¬´ ê´¨í_ ê°__ ¤ë__¦´ê»__. ifg@ë§¤ì_ *~*__ __  ¼í_ëª°ì_ ê°__ __´ì£¼__ _¬´__.ifg@__ _¬´ ´ì_ __ __ µí_ __ ¤ë_ _¦´ê»__.ifg@ifg@ê¸__ ¹ì_ ì§ê¸__ __. ifg@¼ì_ê° __¨ì_ë¡ ê³__ __.ifg@_¬´__ °ë_  *ë§~**ë§__, *** ´ì_ ê°¥í_¸ì_.ifg@ifg@     _fg@- ±ë_ë¬´ê / __ë¬´ê / __ë¬´êifg@- ì£¼ë / __ / ¬ì_ / ì§__ / _¦¬__ / ¼ì_ì§_fg@  (ê±´ë_ ì§__ê° , _£¨ *~*__ ê°__ _¬´)ifg@ifg@     [ ì¹´ì¹´¤í_ ë¬¸ì_ ]ifg@ifg@ ´ë_  :  ê¹ì§ ë§¤ë_      ifg@ ì¹´í_ __ :  [  uu***  ]ifg@ifg@ __  ë²__ ë¬¸ì_ë°__ __´ë©°, __ __ ë¶_¥í___.ifg@ë°__ ì¹´í___ µí_ *ì° ____ _¦¬ê²____.ifg@ifg@ ê¸ ifg@ __ ¤ì_ **:** ~¤í_ *:** ê¹_ ê°¥í___.ifg@ ____ __ __ê·¼ë¬´ ê° / êµ__ë¹, __ë¹, __ë£ ¼ì²´ __ifg@ __ ´ì_ ê¸°ë_ ¨ì____. ë§_ ë¬¸ì_ ì£¼ì_.",ê¸__
spam,[êµ_ë°__]ifg@_°½_ifg@[êµ]ifg@***-***-******ifg@µì_ê°____ifg@´ì_´ì£¼__ ê°___¦½__ifg@ë¬¸ì_:** *** ****,ê¸__
spam,"____. ifg@[ì§__ëª¨ì_] ë§¤ë_ _ë¯ __!!ifg@ ¼ì_ë¦ [êµ¬ì_/ë¶/__] ê° ____ë¶__ ì¢_ __ __ __ì° °ë_ ,¤ì_.,ifg@,ë²__ _¬´ __¼ë_ ¼ì_ ë§__ ë¶ì¡±í_.  ifg@__¼ì __ ì±__ê° ____ ë§__ ì§__ ì£¼ì_.ifg@ifg@ _¬´´ì_ ifg@_¬´ ê´¨í_ ê°__ ¤ë__¦´ê»__. ifg@ ¼í_ëª°ì_ ë§¤ì_ *~*____  __´ì£¼_©´ ©ë_. ifg@__ _¬´ ´ì_ __ ì¹´í_ __ µí_ __ ¤ë_ _¦´ê»__.ifg@ifg@ ê¸__ ê¸°ì ifg@ - ê¸__ ¹ì_ ì§ê¸__ __.ifg@ -  **ë§~**ë§ ê· ´ì_ ì¶©ë_ ê°.  ***´ì_ ê°.ifg@ - __ _¬´ë§__ ¨êê° ¤ë¥´ë¯ë¡ ìµ_ _§¤ __ê¸__ *% ~ ìµ_ **% ì±__.ifg@ - ê¾¸ì__ ±ì___ ë¶__ê», ì¶_±ê³¼ê¸ ë³__ ì§ê¸.ifg@ifg@  ì±__ ___fg@ - ê²½ë_ / __ / ì§ ë¬´ê ©ë_.ifg@ - ì£¼ë __ ¬ì_ë¶__ ì¶©ë_ ______!ifg@ - ì´_³´  ¹ì_ ê°¥í___.ifg@ifg@ ì¹´í_ ____ _fg@ifg@ ´ë_  :  _ë¯ ë§¤ë_     ifg@ ì¹´í_/__ :  [  jad****  ]ifg@ifg@ ë°__ë²__ ë¬¸ì_ë°__ __ ê´ê³__ ____ ë¶_¥í___.ifg@ ë°__ ì¹´í___ µí_ *ì° ____ _¦¬ê²____.ifg@ifg@ ê¸ ifg@ ¤ë_¸í_ë§ __ë© ´ë___ _¬´ê° ©ë_. ifg@ ì±____ ¤ì_**:** ~¤í_**:** ê¹_ ê°¥í___.ifg@ ê¸__ ¹ì_ ì§ê¸__ ê¸°ì¼ë_ ©ë_.ifg@ __ ´ì_ ê¸°ë_ ¨ì____. ë§_ ë¬¸ì_ ì£¼ì_.",ê¸__
spam,[êµ_ë°__]ifg@ê¹___fg@[êµ]ifg@***-****-****ifg@µì_ê°____ifg@´ì_´ì£¼__ ê°__©ë_.ifg@__¼í_:** **** ****,ê¸__
spam,"[Webë°__]ifg@(ê´__)[°ë¦¬ì¹´ë_] ì¶ ê°__ê¸ __ __ifg@ifg@* ê³__, ifg@ì¶ ê°__ê³ __ ë°__ê°¸ì_!ifg@ifg@ ì¶,´ë_,__,? _fg@-  ê¸__ê¸°ê__ ´ì_ì¤__ ê°____ì¶__ ì¶_¡°ê± ë° ê¸_¦¬ë¥ __ ____, __ ì¶__ ¹ì_ __ì¶__ __ê³ __ ê°__  __ ___fg@ifg@ ____ifg@- __ê¸°ê_ : ****.**.** ê¹_ifg@- _³µ__ifg@   (__*) ìµ_  **% ê¸_¦¬__ifg@   (__*) __ê³ ëª¨ë_¼ì___ *ë§__ê¶ *ë§_fg@ifg@- _³µ : ê¸°ê_  ¬ì__ì¶(__ì¶) ì¶__ ¤í_ __ ê³__ifg@- ì¿__ì§ê¸__ : ****.**.** __ifg@ ê¸_¦¬ ë° __ °ë¦¬ì¹´ë_ ëª¨ë_¼ì_/¤ë_¸ì_ µí_ __ ê°¥í___.ifg@ifg@ _²­ë°©ë_ifg@- ë§__µí_ ë°__ê°ê¸ : https://bit.ly/*up*r*bifg@- °ë¦¬ì¹´ë_ ëª¨ë_¼ì_/¤ë_¸ì_ : ê¸__ > ¬ì__ì¶/__ì¶ > __ì¡°í_/ì¶__ì² > ¬ëì¶ ê°__ê¸ (__ **:**~**:** _²­ ê°)ifg@ifg@ __ì£¼ì_ë¥ ´ë¦­__ __¬í_ ê¼ ____!ifg@https://bit.ly/*up*r*bifg@ ì¶__ ¤í_  ì·¨ì_ ë¶__©°, ¤í_  *ê°__ê°  ê¸__ ì¶____ __©ë_.ifg@ _²­ ¹ì_ ê°______ê³ __ __, ì°¨ì£¼ë³ DSR ê¸°ì °ë_ ì¶__ ___±°, __ ì¶____ °ë_ ì·¨ê_ ê±°ì_  ____.ifg@  ê¸__ê¸°ê ì¶__ ê°__ ê²½ì_ __ ê¸_¦¬ __ __©ë_. ifg@ ì¿__ ì¿__ì§ê¸__ê¹_ ì¤_____ _ ê³__ __ _³µ©ë_. (* *ë§)ifg@ ê²ì°(ê²½ì°°), ê¸__  ê¸°ê ë° ê¸_¦¬ ì¶ ë³´ì_¤í_(ê¸__) ____.ifg@ ¬ì_ê¸____ ¬ì_  ****-L*f-***** (****.**.**~****.**.**) ifg@ifg@°ë¦¬ì¹´ë_ ê¸__ __¼í_ ****-****ifg@ifg@ë¬´ë_ __ê±°ë: ***-***-****",ê¸__
spam,[Webë°__]ifg@ë¡___¦¬ë¯¸ì_ ë²__ifg@**ì¡°í_ ë§¤ì£¼ ê¸___fg@*ë¶__ ë¬´ë___ifg@__ https://wea.kr/iiff[FW],ê¸__
spam,[êµ_ë°__]ifg@[°ë¦¬ì¹´ë_]ifg@(****))ì¹´ë_ ê°____ifg@ë³¸ì_ _²­ __ ì¦__ ë¬¸ì_.ifg@__ë°_¬¸{**-***-****},ê¸__
spam,[°ë¦¬_¦¼] ê³__**-****ì¹´ë_ ¬ì_±ë_ __µë_. ë³¸ì_ ±ë_ __ ì¦__(****-****)ë¡ ë¬¸ì_ì£¼ì_ê¸¸ë___,ê¸__
spam,[êµ_ë°__]ifg@[°ë¦¬ì¹´ë_]****/**/**ifg@**** ì¹´ë__²­___¦½__. ë³¸ì__²­ __ ì¦__ __ë°__  ifg@ê³__ë¬¸ì_¼í_:****-****,ê¸__
spam,"[êµ_ë°__]ifg@ê¹_____fg@[êµ]ifg@***-***-******ifg@ê³__ê°____ifg@´ì_´ì£¼__ ê°___¦½__ifg@__:** *** ***,*,,",ê¸__
spam,[êµ_ë°__]ifg@KB êµ ì¹´ë_ifg@´ê¸°ë¥ ___fg@´ì_ ì¹´ë_ë¡ _²­ifg@ê¸__ê±°ë_´ì_ê°_ifg@ë³¸ì_ __ ê²½ì_ ifg@__ ****-****,ê¸__
spam,[°ë¦¬ì¹´ë_]**/**ifg@(****)ì¹´ë_ ê°____.ifg@ë³¸ì_ _²­ __ê²½ì_ ë¬¸ì_ë°____.ifg@__/ë¬¸ì_:{**-****-****},ê¸__
spam,"[êµ_ë°__]ifg@[__ì¹´ë_] **/**ifg@¼ì_ë¶: ***,***_fg@(¹ì___) ifg@ë³¸ì_ __ê²½ì_ifg@(****-****)ë¡_fg@ì¦__ °ë_ë°____,.,,",ê¸__
spam,"[êµ_ë°__]ifg@[ë¹__ì¹´ë_]ifg@ê³____ ë¹_ë©´ì_ë¡_fg@_²­__ êµ_ ê²°ì_ì¹´ë_ifg@__ ë°____µë__fg@ë³¸ì___ ê²½ì_ì¦__ifg@ë¬,/,¸â_,?****.****",ê¸__
spam,[êµ_ë°__]ifg@__µë_ifg@[êµ]ifg@***-***-****ifg@µì_ê°____.ifg@´ì_´ì£¼__ ê°__©ë_.ifg@ê³__¼í_:****-***,ê¸__
